id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/8/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,assist,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/9/value,qualifier/11/value,qualifier/13/value,qualifier/16/value,qualifier/14/value,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2736283913,33,1,1,2,17,36tr17foeaf9ejjmt2txuoy3y,1,23.2,44.6,2024-10-20T11:17:31.961Z,2024-10-20T11:17:34Z,5298246369,141,19.7,5298246367,140,34.6,5298246371,212,20.7,5298246365,56,Back,5298246373,213,5.33,,,,,,,,,,1vejfm6fcp0xeyk30r6hv79wp,A. Yamashita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736284029,34,1,1,2,20,36tr17foeaf9ejjmt2txuoy3y,1,34.6,19.7,2024-10-20T11:17:34.809Z,2024-10-20T11:17:46Z,5298246961,141,44.5,5298246965,213,2.12,5298246963,212,19.8,5298246957,56,Back,5298246959,140,24.8,,,,,,,,,,470uu9issmbdfyhxjq75gdbs9,Laia Aleixandri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736284043,35,1,1,2,32,36tr17foeaf9ejjmt2txuoy3y,0,26.4,55.7,2024-10-20T11:17:46.377Z,2024-10-20T11:17:47Z,5298247041,213,0.58,5298247033,56,Back,5298247035,140,43.2,5298247039,212,21.1,5298247037,141,72.7,,,,,,,,,,1vejfm6fcp0xeyk30r6hv79wp,A. Yamashita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736284063,21,1,1,2,35,8l30dsub3sutr6j3ruvk650xc,0,58.1,25.2,2024-10-20T11:17:49.366Z,2024-10-20T11:17:49Z,5298247159,155,,5298247167,212,16.0,5298247169,213,6.16,5298247163,140,73.2,5298247165,141,22.4,5298247161,56,Center,,,,,,,8jooatan3cxd38v2jyf23pot1,N. Maritz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736284079,36,1,1,2,35,36tr17foeaf9ejjmt2txuoy3y,1,27.5,72.7,2024-10-20T11:17:49.561Z,2024-10-20T11:17:51Z,5298247283,141,84.8,5298247285,212,10.1,5298247289,213,0.96,5298247277,3,,5298247279,56,Back,5298247281,140,33.0,,,,,,,c6k1w8sothxmc08dbhqjzp1w5,A. Greenwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736284105,37,1,1,2,36,36tr17foeaf9ejjmt2txuoy3y,1,33.9,84.4,2024-10-20T11:17:51.176Z,2024-10-20T11:17:53Z,5298247411,141,80.6,5298247413,212,6.7,5298247415,213,5.89,5298247409,140,39.8,5298247407,56,Back,,,,,,,,,,eb0h79vh5dwggjx7shj0ovetx,Leila Ouahabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736284139,38,1,1,2,38,36tr17foeaf9ejjmt2txuoy3y,1,39.8,80.6,2024-10-20T11:17:52.872Z,2024-10-20T11:17:55Z,5298247541,141,89.9,5298247537,140,29.4,5298247545,212,12.6,5298247581,156,,5298247551,213,2.62,5298247535,56,Back,,,,,,,10d8jj5vwrmib55tth0isfvft,L. Hemp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736284159,39,1,1,2,41,36tr17foeaf9ejjmt2txuoy3y,1,29.4,89.9,2024-10-20T11:17:55.816Z,2024-10-20T11:17:57Z,5298247643,56,Back,5298247645,140,36.2,5298247649,212,15.3,5298247647,141,70.0,5298247651,213,5.20,,,,,,,,,,eb0h79vh5dwggjx7shj0ovetx,Leila Ouahabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736284175,40,43,1,2,43,36tr17foeaf9ejjmt2txuoy3y,1,0,0,2024-10-20T11:17:57.433Z,2024-10-20T15:39:43Z,5298247743,140,35.2,5299863043,144,1,5298247747,141,73.0,5298247751,212,2.4,5298247753,213,2.12,5298247741,56,Back,,,,,,,brflebs8m00rgali2owyoyove,M. Fowler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736284185,41,1,1,2,44,36tr17foeaf9ejjmt2txuoy3y,1,35.2,73,2024-10-20T11:17:58.968Z,2024-10-20T11:18:00Z,5298247863,213,2.09,5298247855,56,Back,5298247859,141,89.9,5298247857,140,28.9,5298247861,212,13.3,,,,,,,,,,cm84oje8txj7m34zuhhv68ct1,K. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736284225,42,1,1,2,45,36tr17foeaf9ejjmt2txuoy3y,1,28.9,89.9,2024-10-20T11:17:59.960Z,2024-10-20T11:18:02Z,5298248089,140,39.1,5298248087,56,Back,5298248091,141,80.6,5298248093,212,12.4,5298248095,213,5.75,,,,,,,,,,eb0h79vh5dwggjx7shj0ovetx,Leila Ouahabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736284307,43,1,1,2,48,36tr17foeaf9ejjmt2txuoy3y,1,29.2,87.3,2024-10-20T11:18:02.408Z,2024-10-20T11:29:16Z,5298248521,212,28.1,5298248523,213,4.11,5298248515,56,Back,5298248519,141,53.2,5298248517,140,14.1,,,,,,,,,,23kah59nbx1m7ro3imaaevoph,J. Roord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736284355,44,1,1,2,54,36tr17foeaf9ejjmt2txuoy3y,1,14.2,48.7,2024-10-20T11:18:08.857Z,2024-10-20T11:18:12Z,5298248819,140,28.5,5298248817,56,Back,5298248823,212,24.6,5298248825,213,5.37,5298248821,141,20.0,,,,,,,,,,1vejfm6fcp0xeyk30r6hv79wp,A. Yamashita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736284443,45,1,1,2,58,36tr17foeaf9ejjmt2txuoy3y,1,28.7,21.5,2024-10-20T11:18:12.426Z,2024-10-20T11:18:20Z,5298249211,56,Back,5298249219,213,2.06,5298249217,212,15.3,5298249215,141,41.3,5298249213,140,21.8,,,,,,,,,,470uu9issmbdfyhxjq75gdbs9,Laia Aleixandri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736284475,46,1,1,3,6,36tr17foeaf9ejjmt2txuoy3y,1,21.2,49,2024-10-20T11:18:20.696Z,2024-10-20T11:18:22Z,5298249387,212,8.6,5298249389,213,1.15,5298249383,140,24.5,5298249385,141,60.5,5298249381,56,Back,,,,,,,,,,1vejfm6fcp0xeyk30r6hv79wp,A. Yamashita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736284505,47,1,1,3,8,36tr17foeaf9ejjmt2txuoy3y,1,24.5,60.5,2024-10-20T11:18:22.825Z,2024-10-20T11:18:25Z,5298249549,213,5.91,5298249537,140,33.4,5298249545,212,10.0,5298249541,141,55.1,5298249531,56,Back,,,,,,,,,,c6k1w8sothxmc08dbhqjzp1w5,A. Greenwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736284509,22,45,1,3,11,8l30dsub3sutr6j3ruvk650xc,0,62.8,56.9,2024-10-20T11:18:25.705Z,2024-10-20T13:02:21Z,5298249567,285,,5298249735,233,48,5298249565,56,Center,,,,,,,,,,,,,,,,brppytuf1766c50274dkue5pm,M. Kearns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736284527,48,3,1,3,11,36tr17foeaf9ejjmt2txuoy3y,1,37.2,43.1,2024-10-20T11:18:25.705Z,2024-10-20T15:39:57Z,5298249707,233,22,5298249665,56,Back,5298249715,286,,5299864705,464,,,,,,,,,,,,,,cm84oje8txj7m34zuhhv68ct1,K. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736284571,49,1,1,3,12,36tr17foeaf9ejjmt2txuoy3y,1,35.9,44.8,2024-10-20T11:18:27.161Z,2024-10-20T11:18:30Z,5298249907,140,32.2,5298249909,141,19.4,5298249913,213,4.49,5298249905,56,Back,5298249911,212,17.7,,,,,,,,,,cm84oje8txj7m34zuhhv68ct1,K. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736284631,50,1,1,3,16,36tr17foeaf9ejjmt2txuoy3y,1,31.4,19.5,2024-10-20T11:18:30.521Z,2024-10-20T11:18:34Z,5298250121,141,4.4,5298250117,56,Right,5298250119,140,59.5,5298250123,212,31.2,5298250125,213,5.95,,,,,,,,,,470uu9issmbdfyhxjq75gdbs9,Laia Aleixandri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736284633,51,50,1,3,19,36tr17foeaf9ejjmt2txuoy3y,1,55,3.8,2024-10-20T11:18:34.136Z,2024-10-20T11:18:42Z,5298250153,286,,5298250249,233,23,5298250151,56,Right,,,,,,,,,,,,,,,,brflebs8m00rgali2owyoyove,M. Fowler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736284647,23,7,1,3,19,8l30dsub3sutr6j3ruvk650xc,0,45,96.2,2024-10-20T11:18:34.137Z,2024-10-20T15:41:54Z,5298250223,56,Back,5298250225,285,,5298250239,233,51,5299878037,385,,,,,,,,,,,,,,cpvbitkove7bavl96lkgs1vc9,K. Hanson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736284651,52,61,1,3,21,36tr17foeaf9ejjmt2txuoy3y,1,59.5,4.4,2024-10-20T11:18:35.939Z,2024-10-20T11:18:36Z,5298250235,56,Right,,,,,,,,,,,,,,,,,,,,,,brflebs8m00rgali2owyoyove,M. Fowler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736284675,24,5,1,3,22,8l30dsub3sutr6j3ruvk650xc,1,46.6,101.6,2024-10-20T11:18:36.341Z,2024-10-20T11:18:42Z,5298250433,233,53,5298250397,56,Back,5298250399,347,,,,,,,,,,,,,,,,,cpvbitkove7bavl96lkgs1vc9,K. Hanson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736284657,53,5,1,3,22,36tr17foeaf9ejjmt2txuoy3y,0,53.4,-1.6,2024-10-20T11:18:36.341Z,2024-10-20T11:44:48Z,5298250443,233,24,5298250283,56,Right,5298250285,347,,,,,,,,,,,,,,,,,brflebs8m00rgali2owyoyove,M. Fowler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736284777,25,1,1,3,33,8l30dsub3sutr6j3ruvk650xc,1,48.1,100,2024-10-20T11:18:48.245Z,2024-10-20T11:30:30Z,5298251069,140,35.2,5298251067,56,Back,5298251065,107,,5298251071,141,62.4,5298251075,213,4.24,5298251073,212,30.0,5298251079,1,,,,,6f8lpm5ckuv4z0tbur533qpxx,D. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736284783,26,1,1,3,35,8l30dsub3sutr6j3ruvk650xc,1,25.2,33.6,2024-10-20T11:18:49.760Z,2024-10-20T11:30:40Z,5298291979,141,53.0,5298291977,140,13.8,5298291981,212,17.8,5298291985,213,2.31,5298251125,189,,5298251107,56,Back,,,,,,,cnq88jph2nrn0o2tosrp4rmxh,L. Parker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736284817,27,1,1,3,37,8l30dsub3sutr6j3ruvk650xc,1,16.5,39.1,2024-10-20T11:18:51.653Z,2024-10-20T11:18:52Z,5298251263,212,9.1,5298251265,213,0.85,5298251259,140,22.2,5298251257,56,Back,5298251261,141,49.1,,,,,,,,,,e0gysmymetthyhdkn2q54l51x,S. D'Angelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736284837,28,1,1,3,38,8l30dsub3sutr6j3ruvk650xc,1,22.3,50.1,2024-10-20T11:18:52.581Z,2024-10-20T11:18:54Z,5298251377,56,Back,5298251379,140,24.6,5298251381,141,81.8,5298251383,212,21.7,5298251385,213,1.46,,,,,,,,,,9cjjs4piq3t12iltsfon52h91,A. Patten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736284895,29,1,1,3,40,8l30dsub3sutr6j3ruvk650xc,1,24.6,81.8,2024-10-20T11:18:54.709Z,2024-10-20T11:18:58Z,5298251665,212,11.0,5298251663,141,91.1,5298251659,56,Back,5298251667,213,0.61,5298251661,140,33.2,,,,,,,,,,6f8lpm5ckuv4z0tbur533qpxx,D. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736284917,30,1,1,3,44,8l30dsub3sutr6j3ruvk650xc,1,30.3,87.4,2024-10-20T11:18:58.550Z,2024-10-20T11:19:01Z,5298251821,212,14.4,5298251817,140,18.3,5298251819,141,77.0,5298251815,56,Back,5298251823,213,3.65,,,,,,,,,,cpvbitkove7bavl96lkgs1vc9,K. Hanson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736284937,31,1,1,3,46,8l30dsub3sutr6j3ruvk650xc,1,12.6,72.9,2024-10-20T11:19:00.917Z,2024-10-20T11:19:02Z,5298251929,56,Back,5298251931,140,4.6,5298251933,141,58.1,5298251935,212,13.1,5298251937,213,4.02,,,,,,,,,,9cjjs4piq3t12iltsfon52h91,A. Patten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736284991,32,1,1,3,48,8l30dsub3sutr6j3ruvk650xc,1,4.4,58.1,2024-10-20T11:19:02.501Z,2024-10-20T11:19:07Z,5298252197,141,80.8,5298252199,212,16.7,5298252195,140,10.5,5298252193,56,Back,5298252201,213,1.18,,,,,,,,,,e0gysmymetthyhdkn2q54l51x,S. D'Angelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736285015,33,1,1,3,53,8l30dsub3sutr6j3ruvk650xc,1,23.6,78.5,2024-10-20T11:19:07.685Z,2024-10-20T11:19:10Z,5298252353,141,97.2,5298252355,212,17.4,5298252357,213,0.82,5298252349,56,Back,5298252351,140,34.9,,,,,,,,,,9cjjs4piq3t12iltsfon52h91,A. Patten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736285045,34,1,1,3,55,8l30dsub3sutr6j3ruvk650xc,0,35.6,96.8,2024-10-20T11:19:10.245Z,2024-10-20T11:31:19Z,5298252515,212,41.1,5298252513,141,77.0,5298252509,56,Center,5298252517,213,5.95,5298252519,1,,5298294511,155,,5298252511,140,72.6,,,,6f8lpm5ckuv4z0tbur533qpxx,D. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736285067,54,59,1,3,59,36tr17foeaf9ejjmt2txuoy3y,1,32.2,17.3,2024-10-20T11:19:13.833Z,2024-10-20T11:19:14Z,5298252665,56,Back,,,,,,,,,,,,,,,,,,,,,,1vejfm6fcp0xeyk30r6hv79wp,A. Yamashita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736285125,55,1,1,4,0,36tr17foeaf9ejjmt2txuoy3y,0,32.4,17,2024-10-20T11:19:14.616Z,2024-10-20T11:19:19Z,5298252959,157,,5298252967,212,42.2,5298252969,213,0.01,5298252963,140,72.6,5298252965,141,17.6,5298252971,1,,5298252961,56,Right,,,,1vejfm6fcp0xeyk30r6hv79wp,A. Yamashita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736285167,35,1,1,4,6,8l30dsub3sutr6j3ruvk650xc,1,21.3,81.1,2024-10-20T11:19:20.805Z,2024-10-20T11:19:23Z,5298253155,212,18.4,5298253147,56,Back,5298253159,213,4.35,5298253151,141,55.8,5298253149,140,15.1,,,,,,,,,,6f8lpm5ckuv4z0tbur533qpxx,D. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736285221,36,1,1,4,9,8l30dsub3sutr6j3ruvk650xc,1,15.1,55.8,2024-10-20T11:19:23.718Z,2024-10-20T11:19:27Z,5298253449,212,12.1,5298253439,56,Back,5298253445,141,40.1,5298253441,140,20.5,5298253453,213,5.20,,,,,,,,,,e0gysmymetthyhdkn2q54l51x,S. D'Angelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736285237,37,1,1,4,13,8l30dsub3sutr6j3ruvk650xc,1,22.1,35.4,2024-10-20T11:19:27.461Z,2024-10-20T11:19:29Z,5298253511,141,38.9,5298253515,213,0.34,5298253513,212,7.2,5298253507,56,Back,5298253509,140,28.6,,,,,,,,,,cnq88jph2nrn0o2tosrp4rmxh,L. Parker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736285247,38,1,1,4,14,8l30dsub3sutr6j3ruvk650xc,1,28.6,38.9,2024-10-20T11:19:28.870Z,2024-10-20T11:19:30Z,5298253573,212,8.6,5298253577,213,3.39,5298253569,140,20.7,5298253601,156,,5298253567,56,Back,5298253571,141,35.8,,,,,,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736285289,39,1,1,4,16,8l30dsub3sutr6j3ruvk650xc,1,19.4,37.4,2024-10-20T11:19:30.981Z,2024-10-20T11:19:33Z,5298253753,212,18.2,5298253755,213,2.39,5298253743,56,Back,5298253747,140,6.8,5298253751,141,55.7,,,,,,,,,,cnq88jph2nrn0o2tosrp4rmxh,L. Parker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736285307,40,1,1,4,18,8l30dsub3sutr6j3ruvk650xc,1,6.8,55.7,2024-10-20T11:19:33.189Z,2024-10-20T11:19:35Z,5298253865,140,19.4,5298253863,56,Back,5298253869,212,17.8,5298253867,141,38.2,5298253873,213,5.55,,,,,,,,,,e0gysmymetthyhdkn2q54l51x,S. D'Angelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736285331,41,1,1,4,20,8l30dsub3sutr6j3ruvk650xc,1,19.4,38.2,2024-10-20T11:19:35.076Z,2024-10-20T15:42:34Z,5298253987,213,4.23,5298253983,141,20.3,5298253985,212,13.8,5298253981,140,13.3,5299883187,155,,5298253979,56,Back,,,,,,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736285367,42,1,1,4,22,8l30dsub3sutr6j3ruvk650xc,1,14.2,18.6,2024-10-20T11:19:36.869Z,2024-10-20T11:19:40Z,5298254215,141,6.7,5298254213,140,28.8,5298254219,213,5.80,5298254211,56,Back,5298254217,212,17.3,,,,,,,,,,cnq88jph2nrn0o2tosrp4rmxh,L. Parker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736285407,43,1,1,4,26,8l30dsub3sutr6j3ruvk650xc,0,30.2,4.7,2024-10-20T11:19:40.549Z,2024-10-20T11:19:44Z,5298254423,1,,5298254413,56,Center,5298254415,140,78.8,5298254419,212,52.4,5298254417,141,21.9,5298254421,213,0.23,,,,,,,8jooatan3cxd38v2jyf23pot1,N. Maritz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736285405,56,49,1,4,29,36tr17foeaf9ejjmt2txuoy3y,1,19.9,85.6,2024-10-20T11:19:43.785Z,2024-10-20T11:19:43Z,,,,,,,,,,,,,,,,,,,,,,,,,c6k1w8sothxmc08dbhqjzp1w5,A. Greenwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736285443,57,1,1,4,32,36tr17foeaf9ejjmt2txuoy3y,0,13.2,90.2,2024-10-20T11:19:46.282Z,2024-10-20T11:19:47Z,5298254617,212,2.4,5298254687,233,44,5298254613,140,15.2,5298254695,286,,5298254619,213,0.48,5298254609,157,,5298254615,141,91.8,5298254611,56,Back,c6k1w8sothxmc08dbhqjzp1w5,A. Greenwood,5298254621,1,5298254681,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736285449,44,74,1,4,32,8l30dsub3sutr6j3ruvk650xc,1,87.8,8.3,2024-10-20T11:19:46.283Z,2024-10-20T11:44:57Z,5298254645,56,Right,5298254699,233,57,5298254647,285,,,,,,,,,,,,,,,,,5ye5h1o9ndhfeqdi8mh4f9une,K. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736285459,45,5,1,4,33,8l30dsub3sutr6j3ruvk650xc,0,87.9,-1.4,2024-10-20T11:19:47.770Z,2024-10-20T11:44:48Z,5298254727,56,Right,5298254729,347,,5298254771,233,58,,,,,,,,,,,,,,,,5ye5h1o9ndhfeqdi8mh4f9une,K. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736285457,58,5,1,4,33,36tr17foeaf9ejjmt2txuoy3y,1,12.1,101.4,2024-10-20T11:19:47.770Z,2024-10-20T11:44:48Z,5298254739,233,45,5298254725,347,,5298254723,56,Back,,,,,,,,,,,,,,,,c6k1w8sothxmc08dbhqjzp1w5,A. Greenwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736285661,59,1,1,4,51,36tr17foeaf9ejjmt2txuoy3y,1,20.5,100,2024-10-20T11:20:06.009Z,2024-10-20T11:20:08Z,5298255855,140,5.9,5298255853,56,Back,5298255859,212,17.4,5298255857,141,89.4,5298255851,107,,5298255861,213,3.63,,,,,,,eb0h79vh5dwggjx7shj0ovetx,Leila Ouahabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736285711,60,1,1,4,53,36tr17foeaf9ejjmt2txuoy3y,1,5.7,88.9,2024-10-20T11:20:07.865Z,2024-10-20T11:20:10Z,5298256079,212,21.0,5298256077,141,58.2,5298256075,140,3.7,5298256073,56,Back,5298256081,213,4.61,,,,,,,,,,c6k1w8sothxmc08dbhqjzp1w5,A. Greenwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736285755,61,1,1,4,56,36tr17foeaf9ejjmt2txuoy3y,1,5.8,55.5,2024-10-20T11:20:10.729Z,2024-10-20T11:20:13Z,5298256211,212,18.9,5298256209,141,28.9,5298256207,140,11.1,5298256205,56,Back,5298256213,213,5.01,,,,,,,,,,1vejfm6fcp0xeyk30r6hv79wp,A. Yamashita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736285857,62,1,1,4,59,36tr17foeaf9ejjmt2txuoy3y,1,12.7,28.9,2024-10-20T11:20:13.465Z,2024-10-20T11:20:21Z,5298256743,212,14.7,5298256739,141,49.6,5298256735,140,8.7,5298256733,56,Back,5298256747,213,1.86,,,,,,,,,,470uu9issmbdfyhxjq75gdbs9,Laia Aleixandri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736285883,63,1,1,5,7,36tr17foeaf9ejjmt2txuoy3y,1,15.1,57.2,2024-10-20T11:20:21.289Z,2024-10-20T11:20:24Z,5298256899,213,1.63,5298256891,140,14.6,5298256889,56,Back,5298256895,212,9.3,5298256893,141,70.8,,,,,,,,,,1vejfm6fcp0xeyk30r6hv79wp,A. Yamashita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736286015,64,1,1,5,9,36tr17foeaf9ejjmt2txuoy3y,1,14.6,70.5,2024-10-20T11:20:23.930Z,2024-10-20T11:20:33Z,5298257601,213,4.57,5298257591,141,49.4,5298257597,212,14.5,5298257589,140,12.7,5298257587,56,Back,,,,,,,,,,c6k1w8sothxmc08dbhqjzp1w5,A. Greenwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736286097,65,1,1,5,19,36tr17foeaf9ejjmt2txuoy3y,1,15.5,52.7,2024-10-20T11:20:33.321Z,2024-10-20T11:20:41Z,5298258041,213,1.02,5298258035,140,21.6,5298258033,56,Back,5298258039,212,12.3,5298258037,141,68.1,,,,,,,,,,1vejfm6fcp0xeyk30r6hv79wp,A. Yamashita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736286131,66,1,1,5,27,36tr17foeaf9ejjmt2txuoy3y,1,29.2,65.7,2024-10-20T11:20:41.387Z,2024-10-20T11:20:45Z,5298258293,213,4.78,5298258287,140,30.1,5298258291,212,13.6,5298258289,141,45.8,5298258285,56,Back,,,,,,,,,,c6k1w8sothxmc08dbhqjzp1w5,A. Greenwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736286165,68,1,1,5,31,36tr17foeaf9ejjmt2txuoy3y,1,32,43.6,2024-10-20T11:20:45.977Z,2024-10-20T11:20:48Z,5298258399,56,Back,5298258407,213,4.88,5298258405,212,19.7,5298258403,141,15.0,5298258401,140,35.1,,,,,,,,,,7op9czmiln7ktmvetw97scz4l,Y. Hasegawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736286209,69,1,1,5,33,36tr17foeaf9ejjmt2txuoy3y,1,32.8,15.6,2024-10-20T11:20:47.961Z,2024-10-20T11:20:50Z,5298258605,141,14.4,5298258603,140,56.4,5298258609,213,6.25,5298258607,212,24.8,5298258601,56,Right,,,,,,,,,,470uu9issmbdfyhxjq75gdbs9,Laia Aleixandri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736286233,70,1,1,5,35,36tr17foeaf9ejjmt2txuoy3y,1,39.3,13.7,2024-10-20T11:20:50.185Z,2024-10-20T11:20:52Z,5298258711,141,6.1,5298258713,212,5.2,5298258715,213,4.63,5298258707,56,Back,5298258709,140,38.9,,,,,,,,,,brflebs8m00rgali2owyoyove,M. Fowler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736286243,71,1,1,5,37,36tr17foeaf9ejjmt2txuoy3y,0,39,6.1,2024-10-20T11:20:52.058Z,2024-10-20T11:20:53Z,5298258761,213,6.25,5298258759,212,15.7,5298258757,141,5.3,5298258755,140,53.9,5298258753,56,Right,,,,,,,,,,8hq106ex872xezlr1j901kpux,K. Casparij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
