id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/11/value,assist,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2743643095,38,1,1,2,32,36tr17foeaf9ejjmt2txuoy3y,0,95.5,75.9,2024-11-03T14:03:16.417Z,2024-11-03T14:19:08Z,5338430265,140,94.7,5338430267,141,46.7,5338430269,212,19.9,5338569299,2,,5338430263,56,Center,5338430261,155,,5338430271,213,4.67,,,,10d8jj5vwrmib55tth0isfvft,L. Hemp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743643135,23,12,1,2,35,6o6989d7o4w1kn35cu75y1mny,1,6.6,56.6,2024-11-03T14:03:18.895Z,2024-11-03T14:03:20Z,5338430413,56,Back,5338430469,15,,5338430423,212,15.1,5338430421,141,75.3,5338430425,213,1.00,5338430417,140,14.3,,,,,,,8ojm3gdn5n6t8vw7by016uvh1,F. Gibbons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743643259,39,1,1,2,39,36tr17foeaf9ejjmt2txuoy3y,1,79.8,14.7,2024-11-03T14:03:23.009Z,2024-11-03T14:03:25Z,5338431085,213,2.59,5338431077,56,Center,5338431079,140,67.9,5338431083,212,14.7,5338431081,141,26.1,,,,,,,,,,bmw6mvkeropjorm2rxzw2fzai,J. Park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743643303,40,1,1,2,41,36tr17foeaf9ejjmt2txuoy3y,1,67.1,26.2,2024-11-03T14:03:25.361Z,2024-11-03T14:03:27Z,5338431297,140,70.6,5338431295,56,Center,5338431301,212,5.2,5338431303,213,0.78,5338431299,141,31.6,,,,,,,,,,6bcvcloym3tzxss5hgsw4h1at,A. Kennedy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743643309,41,1,1,2,43,36tr17foeaf9ejjmt2txuoy3y,0,69.2,30,2024-11-03T14:03:27.297Z,2024-11-03T14:03:28Z,5338431331,56,Center,5338431337,140,78.4,5338431349,213,6.25,5338431345,212,9.7,5338431341,141,29.5,,,,,,,,,,7op9czmiln7ktmvetw97scz4l,Y. Hasegawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743643345,24,49,1,2,45,6o6989d7o4w1kn35cu75y1mny,1,25,64.2,2024-11-03T14:03:28.886Z,2024-11-03T14:03:29Z,,,,,,,,,,,,,,,,,,,,,,,,,3acexvvnl6jkxur5649bwjpxw,L. Potter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743643427,25,1,1,2,46,6o6989d7o4w1kn35cu75y1mny,1,28.3,61.2,2024-11-03T14:03:30.127Z,2024-11-03T14:03:33Z,5338431867,212,21.2,5338431865,141,87.7,5338431861,56,Back,5338431863,140,38.9,5338431869,213,1.02,,,,,,,,,,3acexvvnl6jkxur5649bwjpxw,L. Potter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743643481,26,1,1,2,49,6o6989d7o4w1kn35cu75y1mny,1,38.9,87.7,2024-11-03T14:03:32.919Z,2024-11-03T14:03:35Z,5338432165,213,2.62,5338432159,141,93.8,5338432155,56,Back,5338432161,212,8.3,5338432157,140,32.1,,,,,,,,,,dw593ezeekrbzlc2qhtc805p1,K. Stengel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743643627,27,1,1,2,51,6o6989d7o4w1kn35cu75y1mny,0,32.1,93.8,2024-11-03T14:03:35.047Z,2024-11-03T14:03:41Z,5338432985,141,81.1,5338432991,1,,5338432987,212,32.3,5338432979,56,Left,5338432989,213,6.01,5338432975,155,,5338432983,140,61.7,,,,2jwojltrp06sa8qloordtohrd,L. Woodham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743643761,42,4,1,2,59,36tr17foeaf9ejjmt2txuoy3y,1,38,18.2,2024-11-03T14:03:42.678Z,2024-11-03T14:19:25Z,5338570139,295,,5338433653,13,,5338433703,233,28,5338433657,152,,5338433661,286,,5338433655,56,Back,,,,,,,6bcvcloym3tzxss5hgsw4h1at,A. Kennedy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743643667,28,4,1,2,59,6o6989d7o4w1kn35cu75y1mny,0,62,81.8,2024-11-03T14:03:42.679Z,2024-11-03T14:53:41Z,5338433197,13,,5338433749,233,42,5338433201,152,,5338433205,285,,5338433199,56,Left,5338437483,295,,,,,,,,6spinfzc1go7q5euom2apcdwq,A. Blanchard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743643835,43,1,1,3,4,36tr17foeaf9ejjmt2txuoy3y,1,37.1,18,2024-11-03T14:03:47.522Z,2024-11-03T14:03:50Z,5338434031,5,,5338434033,152,,5338434039,141,47.0,5338434037,140,45.5,5338434035,56,Back,5338434041,212,21.6,5338434043,213,1.15,,,,6bcvcloym3tzxss5hgsw4h1at,A. Kennedy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743643897,44,1,1,3,6,36tr17foeaf9ejjmt2txuoy3y,1,45.5,46.9,2024-11-03T14:03:49.891Z,2024-11-03T14:22:01Z,5338434369,212,12.6,5338434363,56,Back,5338434371,213,2.50,5338434365,140,35.9,5338434367,141,57.9,,,,,,,,,,eb0h79vh5dwggjx7shj0ovetx,Leila Ouahabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743643941,45,1,1,3,9,36tr17foeaf9ejjmt2txuoy3y,1,35.9,57.9,2024-11-03T14:03:52.801Z,2024-11-03T14:03:54Z,5338434543,140,45.3,5338434547,212,10.9,5338434541,56,Back,5338434545,141,51.2,5338434549,213,5.85,,,,,,,,,,c6k1w8sothxmc08dbhqjzp1w5,A. Greenwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743643979,46,1,1,3,11,36tr17foeaf9ejjmt2txuoy3y,1,45.4,51,2024-11-03T14:03:54.785Z,2024-11-03T14:03:56Z,5338434709,141,76.6,5338434705,56,Center,5338434713,213,0.89,5338434711,212,22.4,5338434707,140,58.8,,,,,,,,,,eb0h79vh5dwggjx7shj0ovetx,Leila Ouahabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743644187,47,1,1,3,12,36tr17foeaf9ejjmt2txuoy3y,1,59,77.2,2024-11-03T14:03:56.178Z,2024-11-03T14:04:04Z,5338435731,140,70.6,5338435733,141,95.7,5338435737,213,0.80,5338435729,56,Left,5338435735,212,17.5,,,,,,,,,,23kah59nbx1m7ro3imaaevoph,J. Roord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743644267,48,1,1,3,20,36tr17foeaf9ejjmt2txuoy3y,1,61.4,93,2024-11-03T14:04:04.050Z,2024-11-03T14:04:06Z,5338436039,56,Back,5338436053,213,3.33,5338436043,140,42.2,5338436049,212,20.5,5338436045,141,87.5,,,,,,,,,,10d8jj5vwrmib55tth0isfvft,L. Hemp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743644329,49,1,1,3,22,36tr17foeaf9ejjmt2txuoy3y,1,42.2,87.5,2024-11-03T14:04:06.242Z,2024-11-03T14:04:08Z,5338436351,140,54.9,5338436357,213,5.95,5338436353,141,80.8,5338436349,56,Left,5338436355,212,14.1,,,,,,,,,,c6k1w8sothxmc08dbhqjzp1w5,A. Greenwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743644357,50,1,1,3,24,36tr17foeaf9ejjmt2txuoy3y,1,54.9,80.8,2024-11-03T14:04:07.889Z,2024-11-03T14:04:09Z,5338436605,156,,5338436531,140,43.2,5338436533,141,92.7,5338436535,212,14.7,5338436529,56,Back,5338436539,213,2.56,,,,,,,eb0h79vh5dwggjx7shj0ovetx,Leila Ouahabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743644489,51,1,1,3,26,36tr17foeaf9ejjmt2txuoy3y,1,42,86.9,2024-11-03T14:04:10.418Z,2024-11-03T14:04:14Z,5338437339,212,27.2,5338437331,56,Back,5338437333,140,22.0,5338437343,213,3.83,5338437337,141,61.5,,,,,,,,,,10d8jj5vwrmib55tth0isfvft,L. Hemp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743644643,29,43,1,3,36,6o6989d7o4w1kn35cu75y1mny,1,0,0,2024-11-03T14:04:19.927Z,2024-11-03T14:04:23Z,5338438471,144,49,,,,,,,,,,,,,,,,,,,,,,189vxko1d1i7iiiol5ye10uay,I. Riley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743644843,52,1,1,3,37,36tr17foeaf9ejjmt2txuoy3y,1,23.7,51.6,2024-11-03T14:04:20.834Z,2024-11-03T14:04:28Z,5338439143,212,31.0,5338439147,213,5.14,5338439139,141,10.1,5338439127,56,Back,5338439133,140,36.0,,,,,,,,,,bkjq8yp0rffvauz0nz94flfu2,K. Keating,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743644911,53,1,1,3,44,36tr17foeaf9ejjmt2txuoy3y,1,46.2,6.2,2024-11-03T14:04:28.242Z,2024-11-03T14:04:30Z,5338439519,141,19.7,5338439523,213,2.38,5338439521,212,13.3,5338439515,56,Back,5338439517,140,37.0,,,,,,,,,,8hq106ex872xezlr1j901kpux,K. Casparij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743645055,54,1,1,3,47,36tr17foeaf9ejjmt2txuoy3y,1,38.3,18.3,2024-11-03T14:04:30.722Z,2024-11-03T14:04:38Z,5338440315,141,64.6,5338440319,213,1.43,5338440317,212,31.8,5338440313,140,42.6,5338440311,56,Back,,,,,,,,,,6bcvcloym3tzxss5hgsw4h1at,A. Kennedy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743645069,55,1,1,3,54,36tr17foeaf9ejjmt2txuoy3y,0,53.4,67,2024-11-03T14:04:38.258Z,2024-11-03T14:04:39Z,5338440399,212,37.0,5338440393,56,Center,5338440391,155,,5338440395,140,74.6,5338440403,1,,5338440401,213,5.36,5338440397,141,23.6,,,,eb0h79vh5dwggjx7shj0ovetx,Leila Ouahabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743645103,30,1,1,3,56,6o6989d7o4w1kn35cu75y1mny,0,32.9,74.4,2024-11-03T14:04:39.768Z,2024-11-03T14:04:40Z,5338440591,141,69.1,5338440593,212,8.5,5338440589,140,40.2,5338440595,213,5.84,5338440587,56,Back,,,,,,,,,,2jwojltrp06sa8qloordtohrd,L. Woodham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743645175,56,1,1,3,57,36tr17foeaf9ejjmt2txuoy3y,1,70.1,17.6,2024-11-03T14:04:41.122Z,2024-11-03T14:25:11Z,5338440959,212,8.9,5338440953,56,Right,5338440955,140,66.0,5338440961,213,4.21,5338440957,141,6.2,,,,,,,,,,bmw6mvkeropjorm2rxzw2fzai,J. Park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743645253,57,1,1,3,59,36tr17foeaf9ejjmt2txuoy3y,1,65.8,6.2,2024-11-03T14:04:42.706Z,2024-11-03T14:04:46Z,5338441377,56,Right,5338441383,212,10.2,5338441381,141,5.9,5338441385,213,3.16,5338441379,140,56.1,,,,,,,,,,8i8zuouah6iycf9fdfmkdlppm,A. Fujino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743645305,58,1,1,4,2,36tr17foeaf9ejjmt2txuoy3y,1,56,5.9,2024-11-03T14:04:46.179Z,2024-11-03T14:04:47Z,5338441651,141,13.8,5338441653,212,10.1,5338441647,56,Right,5338441655,213,0.56,5338441649,140,64.2,,,,,,,,,,8hq106ex872xezlr1j901kpux,K. Casparij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743645327,59,1,1,4,4,36tr17foeaf9ejjmt2txuoy3y,1,64.1,13.7,2024-11-03T14:04:47.858Z,2024-11-03T14:04:49Z,5338441805,140,64.1,5338441811,212,7.8,5338441813,213,4.71,5338441801,56,Right,5338441807,141,2.2,,,,,,,,,,7op9czmiln7ktmvetw97scz4l,Y. Hasegawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743645427,60,1,1,4,5,36tr17foeaf9ejjmt2txuoy3y,1,65.8,2.8,2024-11-03T14:04:49.330Z,2024-11-03T14:04:53Z,5338442309,141,8.6,5338442305,56,Right,5338442311,212,10.4,5338442313,213,2.75,5338442307,140,56.6,,,,,,,,,,8i8zuouah6iycf9fdfmkdlppm,A. Fujino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743645549,61,1,1,4,9,36tr17foeaf9ejjmt2txuoy3y,1,56,10.4,2024-11-03T14:04:53.330Z,2024-11-03T14:04:58Z,5338442897,56,Back,5338442905,213,2.84,5338442899,140,42.0,5338442901,141,17.1,5338442903,212,15.4,,,,,,,,,,8hq106ex872xezlr1j901kpux,K. Casparij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743645603,62,1,1,4,14,36tr17foeaf9ejjmt2txuoy3y,1,42.2,17.1,2024-11-03T14:04:58.162Z,2024-11-03T14:05:00Z,5338443173,141,3.1,5338443171,140,63.8,5338443169,56,Right,5338443177,213,5.89,5338443175,212,24.6,,,,,,,,,,6bcvcloym3tzxss5hgsw4h1at,A. Kennedy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743645631,63,1,1,4,16,36tr17foeaf9ejjmt2txuoy3y,0,63.8,3.1,2024-11-03T14:05:00.290Z,2024-11-03T14:05:01Z,5338443357,56,Center,5338443367,212,22.4,5338443361,140,81.1,5338443365,141,22.5,5338443369,213,0.63,,,,,,,,,,8hq106ex872xezlr1j901kpux,K. Casparij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743645705,31,52,1,4,20,6o6989d7o4w1kn35cu75y1mny,1,5.5,59.3,2024-11-03T14:05:04.312Z,2024-11-03T14:05:07Z,,,,,,,,,,,,,,,,,,,,,,,,,4x0c0fhtuohubcm7u16qzr2wa,S. Yáñez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743646071,32,80,1,4,35,6o6989d7o4w1kn35cu75y1mny,0,11.8,61.1,2024-11-03T14:05:18.767Z,2024-11-03T14:05:18Z,,,,,,,,,,,,,,,,,,,,,,,,,4x0c0fhtuohubcm7u16qzr2wa,S. Yáñez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743646275,33,1,1,4,39,6o6989d7o4w1kn35cu75y1mny,0,13.1,60.5,2024-11-03T14:05:23.334Z,2024-11-03T14:05:26Z,5338446525,213,0.61,5338446515,56,Back,5338446527,1,,5338446519,140,39.2,5338446523,212,33.5,5338446521,141,88.9,5338446511,155,,,,,4x0c0fhtuohubcm7u16qzr2wa,S. Yáñez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743646269,64,44,1,4,41,36tr17foeaf9ejjmt2txuoy3y,1,61.2,11,2024-11-03T14:05:24.914Z,2024-11-03T14:52:38Z,5338446481,56,Right,5338446483,286,,5338446737,233,34,,,,,,,,,,,,,,,,8hq106ex872xezlr1j901kpux,K. Casparij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743646289,34,44,1,4,41,6o6989d7o4w1kn35cu75y1mny,0,38.8,89,2024-11-03T14:05:24.915Z,2024-11-03T14:52:38Z,5338446879,233,64,5338446597,285,,5338446595,56,Back,,,,,,,,,,,,,,,,2jwojltrp06sa8qloordtohrd,L. Woodham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743646323,65,1,1,4,42,36tr17foeaf9ejjmt2txuoy3y,0,65.2,10.6,2024-11-03T14:05:25.810Z,2024-11-03T14:28:50Z,5338446813,140,69.9,5338446817,212,6.6,5338446811,56,Right,5338446809,3,,5338446815,141,17.1,5338446819,213,0.73,,,,,,,8hq106ex872xezlr1j901kpux,K. Casparij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743681121,293,8,1,4,43,36tr17foeaf9ejjmt2txuoy3y,1,60.1,23.3,2024-11-03T14:05:26.736Z,2024-11-03T14:27:25Z,5338635225,56,Center,,,,,,,,,,,,,,,,,,,,,,cm84oje8txj7m34zuhhv68ct1,K. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743646331,66,43,1,4,43,36tr17foeaf9ejjmt2txuoy3y,1,0,0,2024-11-03T14:05:27.397Z,2024-11-03T14:28:17Z,5338641551,144,49,,,,,,,,,,,,,,,,,,,,,,cm84oje8txj7m34zuhhv68ct1,K. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743646363,67,43,1,4,45,36tr17foeaf9ejjmt2txuoy3y,1,0,0,2024-11-03T14:05:28.579Z,2024-11-03T14:28:19Z,5338641685,144,50,5338446971,56,Right,5338446973,286,0,5338447231,233,35,,,,,,,,,,,,,cm84oje8txj7m34zuhhv68ct1,K. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743646399,35,43,1,4,45,6o6989d7o4w1kn35cu75y1mny,1,0,0,2024-11-03T14:05:28.580Z,2024-11-03T14:28:21Z,5338447159,56,Back,5338641953,144,7,5338447161,285,0,,,,,,,,,,,,,,,,2jwojltrp06sa8qloordtohrd,L. Woodham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743684045,165,1,1,4,45,6o6989d7o4w1kn35cu75y1mny,1,31.9,93.2,2024-11-03T14:05:28.696Z,2024-11-03T14:30:05Z,5338653381,212,11.3,5338653375,56,Back,5338653383,213,3.63,5338653377,140,22.4,5338653379,141,85.4,,,,,,,,,,2jwojltrp06sa8qloordtohrd,L. Woodham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743646413,36,43,1,4,48,6o6989d7o4w1kn35cu75y1mny,1,0,0,2024-11-03T14:05:31.856Z,2024-11-03T14:28:23Z,5338642203,144,49,,,,,,,,,,,,,,,,,,,,,,8ojm3gdn5n6t8vw7by016uvh1,F. Gibbons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743646505,37,1,1,4,48,6o6989d7o4w1kn35cu75y1mny,1,25.9,82.7,2024-11-03T14:05:32.039Z,2024-11-03T14:05:37Z,5338447767,212,21.7,5338447765,141,65.4,5338447763,140,8.5,5338447761,56,Back,5338447769,213,3.71,,,,,,,,,,8ojm3gdn5n6t8vw7by016uvh1,F. Gibbons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743646589,38,1,1,4,53,6o6989d7o4w1kn35cu75y1mny,1,11.4,56.1,2024-11-03T14:05:36.983Z,2024-11-03T14:05:39Z,5338448119,213,4.93,5338448115,141,39.7,5338448113,140,13.8,5338448117,212,11.4,5338448111,56,Back,,,,,,,,,,4x0c0fhtuohubcm7u16qzr2wa,S. Yáñez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743646677,39,1,1,4,58,6o6989d7o4w1kn35cu75y1mny,0,12.5,38.6,2024-11-03T14:05:42.072Z,2024-11-03T14:05:42Z,5338448569,213,6.10,5338448549,56,Center,5338448563,141,27.3,5338448571,1,,5338448557,140,53.0,5338448543,157,,5338448567,212,43.2,,,,f204o8gildjfs87uhezqphul0,B. Aspin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743646741,68,1,1,4,59,36tr17foeaf9ejjmt2txuoy3y,1,49,76.7,2024-11-03T14:05:43.074Z,2024-11-03T14:05:44Z,5338448909,140,60.9,5338448915,213,5.82,5338448907,56,Center,5338448911,141,67.6,5338448913,212,13.9,,,,,,,,,,c6k1w8sothxmc08dbhqjzp1w5,A. Greenwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743646829,70,49,1,5,0,36tr17foeaf9ejjmt2txuoy3y,1,61.7,63.2,2024-11-03T14:05:43.882Z,2024-11-03T14:31:32Z,,,,,,,,,,,,,,,,,,,,,,,,,7op9czmiln7ktmvetw97scz4l,Y. Hasegawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743646787,69,1,1,5,1,36tr17foeaf9ejjmt2txuoy3y,1,60.9,67.6,2024-11-03T14:05:45.195Z,2024-11-03T14:31:34Z,5338449153,213,3.38,5338449151,212,21.5,5338449147,140,41.0,5338449145,56,Back,5338449187,156,,5338449149,141,60.2,,,,,,,7op9czmiln7ktmvetw97scz4l,Y. Hasegawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743646857,71,1,1,5,3,36tr17foeaf9ejjmt2txuoy3y,0,41.1,60.3,2024-11-03T14:05:46.914Z,2024-11-03T14:05:47Z,5338449471,56,Center,5338449479,141,44.6,5338449487,213,5.67,5338449475,140,55.4,5338449483,212,18.4,,,,,,,,,,6bcvcloym3tzxss5hgsw4h1at,A. Kennedy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743646909,40,8,1,5,5,6o6989d7o4w1kn35cu75y1mny,1,48.5,55.1,2024-11-03T14:05:49.391Z,2024-11-03T14:05:49Z,5338449737,56,Back,,,,,,,,,,,,,,,,,,,,,,cpd3iq3dx1c9p1g74331i2mtw,S. Hopcroft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743647063,72,1,1,5,8,36tr17foeaf9ejjmt2txuoy3y,1,29.1,41,2024-11-03T14:05:51.730Z,2024-11-03T14:05:55Z,5338450481,141,43.6,5338450483,212,9.0,5338450477,56,Back,5338450479,140,37.5,5338450485,213,0.20,,,,,,,,,,6bcvcloym3tzxss5hgsw4h1at,A. Kennedy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743647217,73,1,1,5,11,36tr17foeaf9ejjmt2txuoy3y,1,39.1,43.7,2024-11-03T14:05:55.123Z,2024-11-03T14:06:00Z,5338451241,213,0.62,5338451243,1,,5338451235,140,79.6,5338451237,141,88.6,5338451239,212,52.4,5338451233,56,Left,5338451231,155,,,,,7op9czmiln7ktmvetw97scz4l,Y. Hasegawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743647219,74,1,1,5,17,36tr17foeaf9ejjmt2txuoy3y,0,94.2,84.2,2024-11-03T14:06:00.578Z,2024-11-03T14:06:02Z,5338451273,141,40.4,5338451271,140,92.7,5338451269,56,Center,5338451277,213,4.66,5338451265,2,,5338451275,212,29.8,,,,,,,10d8jj5vwrmib55tth0isfvft,L. Hemp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743647387,41,12,1,5,19,6o6989d7o4w1kn35cu75y1mny,1,12,57.3,2024-11-03T14:06:03.095Z,2024-11-03T14:06:06Z,5338452109,141,47.3,5338452105,56,Back,5338452107,140,16.3,5338452111,212,8.2,5338452113,213,5.30,,,,,,,,,,8ojm3gdn5n6t8vw7by016uvh1,F. Gibbons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743647321,75,61,1,5,20,36tr17foeaf9ejjmt2txuoy3y,0,90.4,45.1,2024-11-03T14:06:04.242Z,2024-11-03T14:06:04Z,5338451801,56,Center,,,,,,,,,,,,,,,,,,,,,,cm84oje8txj7m34zuhhv68ct1,K. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743647507,42,12,1,5,22,6o6989d7o4w1kn35cu75y1mny,1,11.8,58.7,2024-11-03T14:06:06.503Z,2024-11-03T14:06:10Z,5338452761,140,27.0,5338452767,213,5.60,5338452763,141,39.7,5338452759,56,Back,5338452765,212,20.5,,,,,,,,,,8ojm3gdn5n6t8vw7by016uvh1,F. Gibbons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743647445,76,61,1,5,25,36tr17foeaf9ejjmt2txuoy3y,0,80,57,2024-11-03T14:06:08.531Z,2024-11-03T14:06:08Z,5338452437,56,Center,,,,,,,,,,,,,,,,,,,,,,eb0h79vh5dwggjx7shj0ovetx,Leila Ouahabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743647619,43,1,1,5,27,6o6989d7o4w1kn35cu75y1mny,0,30.5,52.8,2024-11-03T14:06:10.855Z,2024-11-03T14:06:15Z,5338453385,56,Left,5338453393,213,0.54,5338453391,212,52.0,5338453387,140,73.1,5338453389,141,91.8,5338453383,157,,5338453395,1,,,,,cpd3iq3dx1c9p1g74331i2mtw,S. Hopcroft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743647953,77,1,1,5,34,36tr17foeaf9ejjmt2txuoy3y,1,37.8,3.2,2024-11-03T14:06:17.891Z,2024-11-03T14:06:26Z,5338455017,212,23.0,5338455011,56,Back,5338455013,140,24.0,5338455019,213,2.25,5338455015,141,29.4,,,,,,,,,,8hq106ex872xezlr1j901kpux,K. Casparij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743648221,78,1,1,5,42,36tr17foeaf9ejjmt2txuoy3y,1,24.9,34.6,2024-11-03T14:06:26.388Z,2024-11-03T14:06:34Z,5338456311,56,Back,5338456317,212,23.7,5338456313,140,35.0,5338456319,213,5.18,5338456315,141,3.5,,,,,,,,,,bkjq8yp0rffvauz0nz94flfu2,K. Keating,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743648257,79,1,1,5,50,36tr17foeaf9ejjmt2txuoy3y,1,43.2,5,2024-11-03T14:06:34.147Z,2024-11-03T14:06:35Z,5338456509,140,56.4,5338456515,213,6.11,5338456507,56,Right,5338456511,141,1.4,5338456513,212,14.1,,,,,,,,,,8hq106ex872xezlr1j901kpux,K. Casparij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743648329,80,1,1,5,51,36tr17foeaf9ejjmt2txuoy3y,1,56.5,2,2024-11-03T14:06:35.506Z,2024-11-03T14:06:37Z,5338456847,212,16.7,5338456843,140,40.7,5338456841,56,Back,5338456845,141,5.0,5338456849,213,3.02,,,,,,,,,,8i8zuouah6iycf9fdfmkdlppm,A. Fujino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743648387,81,1,1,5,54,36tr17foeaf9ejjmt2txuoy3y,1,39.8,6.5,2024-11-03T14:06:37.794Z,2024-11-03T14:06:40Z,5338457163,141,21.5,5338457161,140,29.9,5338457167,213,2.37,5338457159,56,Back,5338457165,212,14.6,,,,,,,,,,8hq106ex872xezlr1j901kpux,K. Casparij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743648459,82,1,1,5,57,36tr17foeaf9ejjmt2txuoy3y,1,31.2,25.5,2024-11-03T14:06:40.707Z,2024-11-03T14:06:43Z,5338457521,56,Back,5338457523,140,24.1,5338457529,212,14.8,5338457527,141,44.3,5338457531,213,2.10,,,,,,,,,,6bcvcloym3tzxss5hgsw4h1at,A. Kennedy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743648655,83,1,1,5,59,36tr17foeaf9ejjmt2txuoy3y,1,27.3,46.7,2024-11-03T14:06:42.947Z,2024-11-03T14:06:49Z,5338458441,212,19.7,5338458435,140,30.9,5338458439,141,75.1,5338458445,213,1.38,5338458431,56,Back,,,,,,,,,,bkjq8yp0rffvauz0nz94flfu2,K. Keating,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
