id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,keyPass,qualifier/8/value,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId
2749067697,962,1,2,89,13,mjejb0x57ms54j9ry6s8njwh,0,65.9,96.5,2024-11-17T16:47:44.476Z,2024-11-17T16:47:47Z,5368163581,213,6.20,5368163573,56,Left,5368163577,141,94.8,5368163575,140,79.7,5368163579,212,14.5,,,,,,,,,,40drqeciuqe2j07g5cnc6xf55,T. Hinds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749067709,748,12,2,89,16,7kt37xy93vjy6wac8vq6fqz3g,1,19.2,7,2024-11-17T16:47:47.920Z,2024-11-17T16:47:50Z,5368163627,141,3.4,5368163625,140,31.8,5368163629,212,13.5,5368163631,213,6.10,5368163623,56,Back,,,,,,,,,,aeqzzuu4bp7trwyjezfigr9ih,H. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749067713,749,43,2,89,18,7kt37xy93vjy6wac8vq6fqz3g,1,0,0,2024-11-17T16:47:50.161Z,2024-11-17T20:47:34Z,5368163771,399,9parlijxpxnfis96jwy9p37bp,5368510885,144,83,,,,,,,,,,,,,,,,,,,2hbrb48fqcvv05srmzclbyp2i,E. Bissell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749067733,963,1,2,89,20,mjejb0x57ms54j9ry6s8njwh,1,59.5,95.7,2024-11-17T16:47:52.172Z,2024-11-17T16:47:56Z,5368163755,213,4.58,5368163747,56,Center,5368163751,141,67.6,5368163749,140,57.0,5368163753,212,19.3,,,,,,,,,,9parlijxpxnfis96jwy9p37bp,G. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749067735,964,1,2,89,24,mjejb0x57ms54j9ry6s8njwh,1,63.4,56,2024-11-17T16:47:56.348Z,2024-11-17T16:47:58Z,5368163787,141,56.0,5368163785,140,75.2,5368163791,213,0.00,5368163783,56,Center,5368163789,212,12.4,,,,,,,,,,efvcf4syatkaw5fbo37i5hat,F. Nagano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749067749,965,1,2,89,26,mjejb0x57ms54j9ry6s8njwh,1,75.4,56.1,2024-11-17T16:47:58.204Z,2024-11-17T16:48:01Z,5368163869,212,8.8,5368163865,140,82.8,5368163867,141,62.1,5368163863,56,Center,5368163871,213,0.48,,,,,,,,,,9zmawcjx19fpz5yxrh2hkw3c9,C. Kapocs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749067757,966,50,2,89,29,mjejb0x57ms54j9ry6s8njwh,1,83.5,64.7,2024-11-17T16:48:00.844Z,2024-11-17T20:59:24Z,5368163893,56,Center,5368511401,286,,5368528107,233,750,,,,,,,,,,,,,,,,91ovdvx90zfx13eu2ood6jmga,O. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749067753,750,7,2,89,29,7kt37xy93vjy6wac8vq6fqz3g,1,16.5,35.3,2024-11-17T16:48:00.845Z,2024-11-17T20:59:24Z,5368511473,285,,5368511509,384,,5368528095,233,966,5368163879,56,Back,,,,,,,,,,,,,aeqzzuu4bp7trwyjezfigr9ih,H. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749067763,751,12,2,89,31,7kt37xy93vjy6wac8vq6fqz3g,1,13.4,31.6,2024-11-17T16:48:02.721Z,2024-11-17T16:48:03Z,5368163931,56,Back,5368163939,213,5.34,5368163933,140,29.3,5368163937,212,28.3,5368163981,167,,5368163935,141,0.0,,,,,,,e6s5iphbrws04dxrvw0xqd7f9,M. Finnigan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749067767,752,5,2,89,31,7kt37xy93vjy6wac8vq6fqz3g,0,35.2,-2,2024-11-17T16:48:03.131Z,2024-11-17T16:48:07Z,5368164015,233,967,5368163945,56,Back,5368163949,347,,,,,,,,,,,,,,,,,e6s5iphbrws04dxrvw0xqd7f9,M. Finnigan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749067771,967,5,2,89,31,mjejb0x57ms54j9ry6s8njwh,1,64.8,102,2024-11-17T16:48:03.131Z,2024-11-17T16:51:43Z,5368163999,56,Left,5368164001,347,,5368164007,233,752,,,,,,,,,,,,,,,,91ovdvx90zfx13eu2ood6jmga,O. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749067821,968,1,2,89,38,mjejb0x57ms54j9ry6s8njwh,1,53.8,100,2024-11-17T16:48:10.156Z,2024-11-17T16:48:13Z,5368164235,213,3.88,5368164227,56,Back,5368164225,107,,5368164233,212,18.7,5368164229,140,40.6,5368164231,141,83.6,,,,,,,40drqeciuqe2j07g5cnc6xf55,T. Hinds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749067835,969,1,2,89,42,mjejb0x57ms54j9ry6s8njwh,1,41.5,81.7,2024-11-17T16:48:13.692Z,2024-11-17T16:48:15Z,5368164309,213,4.84,5368164311,1,,5368164301,56,Back,5368164307,212,32.2,5368164305,141,34.8,5368164303,140,45.5,,,,,,,9parlijxpxnfis96jwy9p37bp,G. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749067849,970,1,2,89,44,mjejb0x57ms54j9ry6s8njwh,1,45.5,33.6,2024-11-17T16:48:15.821Z,2024-11-17T16:48:20Z,5368164395,141,4.4,5368164397,212,24.4,5368164393,140,59.0,5368164399,213,5.33,5368164391,56,Right,,,,,,,,,,5wjfxb57gtzmp7m29wotyafv9,G. Bonner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749067853,971,1,2,89,48,mjejb0x57ms54j9ry6s8njwh,1,60.7,4.4,2024-11-17T16:48:20.076Z,2024-11-17T16:48:22Z,5368164431,141,3.8,5368164441,213,6.23,5368164429,140,68.2,5368164437,212,7.9,5368164427,56,Right,,,,,,,,,,153m45p2fkc2q8x9zq105g45,Y. Daniëls,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749067865,972,1,2,89,51,mjejb0x57ms54j9ry6s8njwh,0,69.1,4.4,2024-11-17T16:48:22.812Z,2024-11-17T17:03:01Z,5368164497,213,2.08,5368164495,212,8.2,5368164489,56,Right,5368164491,140,65.3,5368164493,141,14.9,,,,,,,,,,9v895fdc1blaaboscv14vp149,C. Holland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749067867,753,3,2,89,52,7kt37xy93vjy6wac8vq6fqz3g,0,37.8,86.6,2024-11-17T16:48:24.145Z,2024-11-17T20:48:12Z,5368164503,286,,5368164501,56,Back,5368512085,465,,5368179999,233,973,,,,,,,,,,,,,ekmg1wlig0qdtzhafm3lwsz4l,C. Wheeler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749067869,973,7,2,89,52,mjejb0x57ms54j9ry6s8njwh,1,62.2,13.4,2024-11-17T16:48:24.146Z,2024-11-17T20:48:16Z,5368179995,233,753,5368164505,56,Right,5368512101,383,,5368179965,285,,,,,,,,,,,,,,15b0z85uttk1ibcag2g4476jt,M. Höbinger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749067871,974,1,2,89,53,mjejb0x57ms54j9ry6s8njwh,0,65.3,17.6,2024-11-17T16:48:24.876Z,2024-11-17T17:03:17Z,5368164517,212,5.8,5368164515,141,15.6,5368164519,213,6.05,5368164511,56,Right,5368164513,140,70.7,,,,,,,,,,15b0z85uttk1ibcag2g4476jt,M. Höbinger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749067879,754,49,2,89,54,7kt37xy93vjy6wac8vq6fqz3g,1,22.4,73.8,2024-11-17T16:48:26.066Z,2024-11-17T16:48:26Z,,,,,,,,,,,,,,,,,,,,,,,,,avttb0ne86ra4pqruk0d8al05,L. Hope,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749067881,755,1,2,89,54,7kt37xy93vjy6wac8vq6fqz3g,0,24.6,74.2,2024-11-17T16:48:26.449Z,2024-11-17T16:48:27Z,5368164547,56,Back,5368164551,141,75.0,5368164553,212,12.8,5368164549,140,36.8,5368164555,213,0.04,,,,,,,,,,avttb0ne86ra4pqruk0d8al05,L. Hope,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749067889,975,8,2,89,56,mjejb0x57ms54j9ry6s8njwh,1,59.6,26.1,2024-11-17T16:48:27.981Z,2024-11-17T20:48:26Z,5368512399,385,,5368164587,56,Center,,,,,,,,,,,,,,,,,,,5wjfxb57gtzmp7m29wotyafv9,G. Bonner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749067907,756,1,2,89,57,7kt37xy93vjy6wac8vq6fqz3g,1,32,78.4,2024-11-17T16:48:28.929Z,2024-11-17T16:48:32Z,5368164673,213,2.82,5368164669,141,84.4,5368164671,212,12.8,5368164665,56,Back,5368164667,140,20.4,,,,,,,,,,avttb0ne86ra4pqruk0d8al05,L. Hope,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749067909,757,1,2,90,0,7kt37xy93vjy6wac8vq6fqz3g,0,20.1,84.2,2024-11-17T16:48:31.857Z,2024-11-17T16:48:32Z,5368164679,56,Back,5368164689,1,,5368164681,140,22.2,5368164687,213,6.10,5368164685,212,2.2,5368164677,157,,5368164683,141,83.6,,,,24i5v2hlbeen8brcaa79oqjft,S. Holmgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749067981,980,70,2,90,0,mjejb0x57ms54j9ry6s8njwh,1,0,0,2024-11-17T16:48:32.407Z,2024-11-17T16:48:55Z,5368165037,277,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749067923,976,61,2,90,2,mjejb0x57ms54j9ry6s8njwh,1,78.3,18,2024-11-17T16:48:33.961Z,2024-11-17T17:10:04Z,5368164751,56,Right,,,,,,,,,,,,,,,,,,,,,,15b0z85uttk1ibcag2g4476jt,M. Höbinger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749067927,758,1,2,90,2,7kt37xy93vjy6wac8vq6fqz3g,1,30.6,80.9,2024-11-17T16:48:33.986Z,2024-11-17T16:48:35Z,5368164769,56,Back,5368164777,213,5.59,5368164775,212,21.6,5368164773,141,60.6,5368164771,140,46.4,,,,,,,,,,avttb0ne86ra4pqruk0d8al05,L. Hope,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749067937,759,3,2,90,4,7kt37xy93vjy6wac8vq6fqz3g,1,46.9,58.4,2024-11-17T16:48:35.809Z,2024-11-17T20:48:41Z,5368512787,465,,5368164805,233,977,5368164803,286,,5368164801,56,Back,,,,,,,,,,,,,6kitz3oodxt3ejj5u0fwzhhat,V. Sarri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749067929,977,45,2,90,4,mjejb0x57ms54j9ry6s8njwh,0,53.1,41.6,2024-11-17T16:48:35.809Z,2024-11-17T17:10:10Z,5368164783,285,,5368164781,56,Center,5368164809,233,759,,,,,,,,,,,,,,,,9parlijxpxnfis96jwy9p37bp,G. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749067951,760,1,2,90,7,7kt37xy93vjy6wac8vq6fqz3g,1,58.6,75.1,2024-11-17T16:48:38.625Z,2024-11-17T16:48:43Z,5368164891,56,Center,5368164893,140,76.8,5368164897,212,19.2,5368164895,141,78.1,5368164899,213,0.11,,,,,,,,,,6kitz3oodxt3ejj5u0fwzhhat,V. Sarri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749067953,761,3,2,90,11,7kt37xy93vjy6wac8vq6fqz3g,1,74.3,81.1,2024-11-17T16:48:42.572Z,2024-11-17T20:48:47Z,5368513043,465,,5368164905,56,Left,5368164907,286,,5368164909,233,978,,,,,,,,,,,,,2hbrb48fqcvv05srmzclbyp2i,E. Bissell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749067947,978,45,2,90,11,mjejb0x57ms54j9ry6s8njwh,0,25.7,18.9,2024-11-17T16:48:42.572Z,2024-11-17T17:10:16Z,5368164913,233,761,5368164875,56,Back,5368164877,285,,,,,,,,,,,,,,,,,5wjfxb57gtzmp7m29wotyafv9,G. Bonner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749067967,762,1,2,90,12,7kt37xy93vjy6wac8vq6fqz3g,1,87.1,85,2024-11-17T16:48:43.505Z,2024-11-17T16:48:46Z,5368164967,141,94.1,5368164965,140,82.7,5368164971,213,2.21,5368164963,56,Left,5368164969,212,7.7,,,,,,,,,,2hbrb48fqcvv05srmzclbyp2i,E. Bissell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749067983,763,3,2,90,14,7kt37xy93vjy6wac8vq6fqz3g,1,85.5,86.5,2024-11-17T16:48:46.020Z,2024-11-17T20:48:55Z,5368513295,465,,5368165047,233,979,5368165045,286,,5368165043,56,Left,,,,,,,,,,,,,6kitz3oodxt3ejj5u0fwzhhat,V. Sarri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749067971,979,45,2,90,14,mjejb0x57ms54j9ry6s8njwh,0,14.5,13.5,2024-11-17T16:48:46.020Z,2024-11-17T16:51:49Z,5368164991,285,,5368164989,56,Back,5368165051,233,763,,,,,,,,,,,,,,,,5wjfxb57gtzmp7m29wotyafv9,G. Bonner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749067989,764,2,2,90,18,7kt37xy93vjy6wac8vq6fqz3g,1,77.5,90.9,2024-11-17T16:48:50.210Z,2024-11-17T16:48:52Z,5368165083,7,2hbrb48fqcvv05srmzclbyp2i,5368165067,140,90.4,5368165085,56,Left,5368165069,141,91.4,,,,,,,,,,,,,6kitz3oodxt3ejj5u0fwzhhat,V. Sarri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749067999,981,55,2,90,18,mjejb0x57ms54j9ry6s8njwh,1,14.2,17.4,2024-11-17T16:48:50.211Z,2024-11-17T17:10:42Z,,,,,,,,,,,,,,,,,,,,,,,,,5wjfxb57gtzmp7m29wotyafv9,G. Bonner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749068091,982,1,2,90,41,mjejb0x57ms54j9ry6s8njwh,0,14,12.8,2024-11-17T16:49:12.765Z,2024-11-17T16:49:17Z,5368165633,1,,5368165623,56,Right,5368165627,141,18.5,5368165619,157,,5368165625,140,53.6,5368165621,241,,5368165631,213,0.09,5368165617,5,,6uncwzelwxah4myhp8nzh63md,T. Micah,5368165629,212,,,,,,,41.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749068095,765,44,2,90,45,7kt37xy93vjy6wac8vq6fqz3g,1,46.3,84.1,2024-11-17T16:49:16.817Z,2024-11-17T17:12:37Z,5368165653,233,983,5368165645,56,Back,5368165647,285,,,,,,,,,,,,,,,,,60yw6ejn1dnlz7ki0q05xsjdg,I. Hobson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749068093,983,44,2,90,45,mjejb0x57ms54j9ry6s8njwh,0,53.7,15.9,2024-11-17T16:49:16.818Z,2024-11-17T17:12:38Z,5368165641,56,Right,5368165643,286,,5368165661,233,765,,,,,,,,,,,,,,,,9v895fdc1blaaboscv14vp149,C. Holland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749068107,766,1,2,90,45,7kt37xy93vjy6wac8vq6fqz3g,0,45.8,88.4,2024-11-17T16:49:17.377Z,2024-11-17T16:49:20Z,5368165701,56,Left,5368165703,140,74.0,5368165705,141,95.1,5368165707,212,30.0,5368165709,213,0.15,5368165697,3,,,,,,,,60yw6ejn1dnlz7ki0q05xsjdg,I. Hobson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749068129,984,1,2,90,49,mjejb0x57ms54j9ry6s8njwh,1,29.1,3.7,2024-11-17T16:49:21.391Z,2024-11-17T16:49:24Z,5368165803,56,Back,5368165811,213,2.06,5368165809,212,23.8,5368165807,141,34.6,5368165805,140,18.5,,,,,,,,,,5wjfxb57gtzmp7m29wotyafv9,G. Bonner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749068149,985,1,2,90,53,mjejb0x57ms54j9ry6s8njwh,1,24,35.2,2024-11-17T16:49:24.525Z,2024-11-17T16:49:30Z,5368165933,56,Back,5368165941,213,1.38,5368165939,212,19.0,5368165935,140,27.4,5368165937,141,62.6,,,,,,,,,,6uncwzelwxah4myhp8nzh63md,T. Micah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749068161,986,1,2,90,59,mjejb0x57ms54j9ry6s8njwh,1,45.1,70,2024-11-17T16:49:30.685Z,2024-11-17T16:49:32Z,5368165983,212,12.2,5368165977,56,Back,5368165985,213,5.04,5368165981,141,53.0,5368165979,140,48.8,,,,,,,,,,9parlijxpxnfis96jwy9p37bp,G. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749068173,987,1,2,91,1,mjejb0x57ms54j9ry6s8njwh,0,51.1,53.3,2024-11-17T16:49:32.719Z,2024-11-17T17:10:40Z,5368166039,213,5.89,5368166037,212,19.4,5368166029,56,Center,5368166033,141,42.4,5368166031,140,68.2,,,,,,,,,,efvcf4syatkaw5fbo37i5hat,F. Nagano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749068187,767,8,2,91,4,7kt37xy93vjy6wac8vq6fqz3g,1,27.5,68.4,2024-11-17T16:49:36.418Z,2024-11-17T20:50:01Z,5368166093,56,Back,5368515635,385,,,,,,,,,,,,,,,,,,,,24i5v2hlbeen8brcaa79oqjft,S. Holmgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749068211,988,1,2,91,6,mjejb0x57ms54j9ry6s8njwh,1,47.7,63.9,2024-11-17T16:49:37.868Z,2024-11-17T16:49:42Z,5368166251,140,48.5,5368166247,3,,5368166253,141,51.0,5368166249,56,Back,5368166257,213,4.81,5368166255,212,8.8,,,,,,,9parlijxpxnfis96jwy9p37bp,G. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749068217,989,1,2,91,10,mjejb0x57ms54j9ry6s8njwh,0,57.7,49.6,2024-11-17T16:49:42.125Z,2024-11-17T16:49:43Z,5368166271,56,Center,5368166273,140,73.7,5368166275,141,52.4,5368166277,212,16.9,5368166279,213,0.11,,,,,,,,,,efvcf4syatkaw5fbo37i5hat,F. Nagano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749068233,768,1,2,91,12,7kt37xy93vjy6wac8vq6fqz3g,1,23.8,37.9,2024-11-17T16:49:44.417Z,2024-11-17T16:49:45Z,5368166321,140,27.6,5368166323,141,26.8,5368166327,213,5.20,5368166319,56,Back,5368166325,212,8.5,,,,,,,,,,1o571356wx95l3qbpbe00o991,J. Vanhaevermaet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749068235,769,49,2,91,14,7kt37xy93vjy6wac8vq6fqz3g,1,27.6,26.8,2024-11-17T16:49:45.601Z,2024-11-17T16:49:46Z,,,,,,,,,,,,,,,,,,,,,,,,,6kitz3oodxt3ejj5u0fwzhhat,V. Sarri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749068273,770,1,2,91,15,7kt37xy93vjy6wac8vq6fqz3g,1,26.8,34.5,2024-11-17T16:49:46.673Z,2024-11-17T16:49:51Z,5368166493,141,71.5,5368166491,140,39.8,5368166489,56,Back,5368166497,213,1.07,5368166495,212,28.6,,,,,,,,,,6kitz3oodxt3ejj5u0fwzhhat,V. Sarri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749068275,771,61,2,91,17,7kt37xy93vjy6wac8vq6fqz3g,0,39.8,71.5,2024-11-17T16:49:49.184Z,2024-11-17T17:02:11Z,5368166501,56,Back,,,,,,,,,,,,,,,,,,,,,,60yw6ejn1dnlz7ki0q05xsjdg,I. Hobson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749068277,772,5,2,91,18,7kt37xy93vjy6wac8vq6fqz3g,0,44.1,101.6,2024-11-17T16:49:50.030Z,2024-11-17T16:51:43Z,5368166519,233,990,5368166507,56,Back,5368166509,347,,,,,,,,,,,,,,,,,60yw6ejn1dnlz7ki0q05xsjdg,I. Hobson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749068265,990,5,2,91,18,mjejb0x57ms54j9ry6s8njwh,1,55.9,-1.6,2024-11-17T16:49:50.030Z,2024-11-17T16:51:43Z,5368166515,233,772,5368166453,347,,5368166451,56,Right,,,,,,,,,,,,,,,,15b0z85uttk1ibcag2g4476jt,M. Höbinger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749068309,991,1,2,91,21,mjejb0x57ms54j9ry6s8njwh,1,62.2,0,2024-11-17T16:49:52.813Z,2024-11-17T17:07:50Z,5368166677,213,0.22,5368166675,212,11.0,5368166669,56,Right,5368166977,189,,5368166673,141,1.6,5368166667,107,,5368166671,140,72.4,,,,153m45p2fkc2q8x9zq105g45,Y. Daniëls,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749068313,992,3,2,91,26,mjejb0x57ms54j9ry6s8njwh,0,72.6,1.6,2024-11-17T16:49:57.916Z,2024-11-17T20:50:27Z,5368166697,211,,5368166695,286,,5368166693,56,Right,5368516495,465,,,,,,,,,,,,,,9v895fdc1blaaboscv14vp149,C. Holland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749068345,773,1,2,91,28,7kt37xy93vjy6wac8vq6fqz3g,0,32.4,92.1,2024-11-17T16:50:00.321Z,2024-11-17T16:50:04Z,5368166881,141,91.5,5368166879,140,77.3,5368166883,212,47.1,5368166887,1,,5368166885,213,6.27,5368166875,157,,5368166877,56,Left,,,,24i5v2hlbeen8brcaa79oqjft,S. Holmgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749068383,993,1,2,91,38,mjejb0x57ms54j9ry6s8njwh,1,41.3,27.9,2024-11-17T16:50:09.709Z,2024-11-17T16:50:16Z,5368167089,212,26.8,5368167083,56,Back,5368167085,140,42.8,5368167087,141,67.3,5368167091,213,1.51,,,,,,,,,,5wjfxb57gtzmp7m29wotyafv9,G. Bonner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749068401,994,1,2,91,44,mjejb0x57ms54j9ry6s8njwh,1,57.9,64.2,2024-11-17T16:50:16.093Z,2024-11-17T16:50:19Z,5368167177,141,65.1,5368167175,140,73.0,5368167179,212,15.9,5368167181,213,0.04,5368167173,56,Center,,,,,,,,,,9parlijxpxnfis96jwy9p37bp,G. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749131165,845,45,2,91,47,7kt37xy93vjy6wac8vq6fqz3g,0,26.7,29.4,2024-11-17T16:50:18.755Z,2024-11-17T20:50:50Z,5368517341,285,,5368517359,233,1096,5368517339,56,Back,,,,,,,,,,,,,,,,ekmg1wlig0qdtzhafm3lwsz4l,C. Wheeler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749131167,1096,3,2,91,47,mjejb0x57ms54j9ry6s8njwh,1,73.3,70.6,2024-11-17T16:50:18.755Z,2024-11-17T20:50:50Z,5368517355,233,845,5368517353,464,,5368517351,286,,5368517347,56,Center,,,,,,,,,,,,,91ovdvx90zfx13eu2ood6jmga,O. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749068407,774,43,2,91,48,7kt37xy93vjy6wac8vq6fqz3g,1,0,0,2024-11-17T16:50:19.564Z,2024-11-17T17:08:13Z,5368188895,144,45,5368167189,56,Back,5368167191,285,0,5368167227,233,995,,,,,,,,,,,,,ekmg1wlig0qdtzhafm3lwsz4l,C. Wheeler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749068405,995,43,2,91,48,mjejb0x57ms54j9ry6s8njwh,1,0,0,2024-11-17T16:50:19.564Z,2024-11-17T17:08:14Z,5368167187,286,0,5368167185,56,Center,5368188947,144,3,,,,,,,,,,,,,,,,91ovdvx90zfx13eu2ood6jmga,O. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749068421,996,1,2,91,50,mjejb0x57ms54j9ry6s8njwh,1,68.7,65.7,2024-11-17T16:50:21.581Z,2024-11-17T17:08:16Z,5368167275,213,3.86,5368167269,140,49.1,5368167273,212,27.2,5368167267,56,Back,5368167271,141,39.5,,,,,,,,,,91ovdvx90zfx13eu2ood6jmga,O. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749068437,997,1,2,91,53,mjejb0x57ms54j9ry6s8njwh,1,45.7,21.8,2024-11-17T16:50:24.797Z,2024-11-17T17:08:20Z,5368167353,56,Right,5368167361,213,5.59,5368167355,140,59.4,5368167357,141,4.4,5368167359,212,18.6,,,,,,,,,,5wjfxb57gtzmp7m29wotyafv9,G. Bonner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749068457,998,1,2,91,57,mjejb0x57ms54j9ry6s8njwh,1,60,4.6,2024-11-17T16:50:28.701Z,2024-11-17T16:50:34Z,5368167475,213,6.26,5368167469,140,85.9,5368167473,212,27.2,5368167467,56,Right,5368167471,141,3.7,,,,,,,,,,153m45p2fkc2q8x9zq105g45,Y. Daniëls,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749068463,775,43,2,92,1,7kt37xy93vjy6wac8vq6fqz3g,1,0,0,2024-11-17T16:50:33.153Z,2024-11-17T20:51:13Z,5368169009,399,bq6qae0iohn03ghdjgqiq7eac,5368518089,144,83,,,,,,,,,,,,,,,,,,,avttb0ne86ra4pqruk0d8al05,L. Hope,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
