id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/9/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,assist,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId
2743645245,656,18,2,76,37,axwnneoekq2f2yq6r1l704y96,1,0,0,2024-11-03T14:04:45.478Z,2024-11-03T14:04:46Z,5338441391,55,657,5338441311,42,,5338441313,44,Forward,5338441315,59,19,,,,,,,,,,,,,brs6i21j86k1w7cpgzorrxxwp,E. Terland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743645251,657,19,2,76,37,axwnneoekq2f2yq6r1l704y96,1,0,0,2024-11-03T14:04:45.479Z,2024-11-03T14:04:46Z,5338441355,145,9,5338441363,44,Forward,5338441361,293,3,5338441359,292,9,5338441365,55,656,5338441351,42,,5338441357,59,23,,,,dzhvgrdkl4nuj8z4fd9to0ag9,Geyse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743645415,658,18,2,76,44,axwnneoekq2f2yq6r1l704y96,1,0,0,2024-11-03T14:04:52.777Z,2024-11-03T14:04:53Z,5338442241,59,15,5338442239,44,Forward,5338442341,55,659,5338442237,42,,,,,,,,,,,,,,8gh56ar8x8yxjfcm66m7532ll,C. Bizet Ildhusøy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743645421,659,19,2,76,44,axwnneoekq2f2yq6r1l704y96,1,0,0,2024-11-03T14:04:52.778Z,2024-11-03T14:04:53Z,5338442275,55,658,5338442271,293,2,5338442273,44,Midfielder,5338442265,145,7,5338442267,59,28,5338442261,42,,5338442269,292,7,,,,1234a1tb7y6trj9xsoqvx0x5h,R. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743646457,780,18,2,77,26,5rurqie3qt1qav9ir5mkqinn,1,0,0,2024-11-03T14:05:34.725Z,2024-11-03T14:05:35Z,5338447455,42,,5338447571,55,781,5338447459,59,23,5338447457,44,Forward,,,,,,,,,,,,,5qxvej7pcqqr989sba7k0jv85,A. Russo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743646467,781,19,2,77,26,5rurqie3qt1qav9ir5mkqinn,1,0,0,2024-11-03T14:05:34.726Z,2024-11-03T14:05:36Z,5338447515,293,3,5338447513,292,9,5338447511,59,25,5338447517,44,Forward,5338447519,55,780,5338447509,145,9,5338447505,42,,,,,ec1vrqeqni3lmibeazgq62eol,S. Blackstenius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743646805,783,1,2,77,37,5rurqie3qt1qav9ir5mkqinn,0,70.1,100,2024-11-03T14:05:45.677Z,2024-11-03T14:16:10Z,5338449221,56,Left,5338449227,140,85.2,5338449239,213,5.76,5338449229,141,88.0,5338449235,212,18.4,5338468729,107,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743646877,660,1,2,77,38,axwnneoekq2f2yq6r1l704y96,1,22,11.6,2024-11-03T14:05:46.475Z,2024-11-03T14:06:09Z,5338449589,3,,5338449599,213,0.09,5338449597,212,11.0,5338449591,56,Back,5338449593,140,32.4,5338449595,141,13.1,,,,,,,dzhvgrdkl4nuj8z4fd9to0ag9,Geyse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743646883,661,44,2,77,39,axwnneoekq2f2yq6r1l704y96,1,31.4,12.6,2024-11-03T14:05:48.138Z,2024-11-03T14:26:00Z,5338449623,285,,5338449621,56,Back,5338449899,233,784,,,,,,,,,,,,,,,,1ry82n1adajgmjtce487u9q1g,G. Clinton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743646939,784,44,2,77,39,5rurqie3qt1qav9ir5mkqinn,0,68.6,87.4,2024-11-03T14:05:48.139Z,2024-11-03T14:26:00Z,5338449931,233,661,5338449869,286,,5338449867,56,Left,,,,,,,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743646919,662,1,2,77,40,axwnneoekq2f2yq6r1l704y96,0,32.4,13.1,2024-11-03T14:05:48.474Z,2024-11-03T14:24:29Z,5338449793,213,6.12,5338449785,140,36.8,5338449783,56,Back,5338449781,3,,5338449787,141,12.0,5338449789,212,4.7,,,,,,,1ry82n1adajgmjtce487u9q1g,G. Clinton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743646973,785,1,2,77,41,5rurqie3qt1qav9ir5mkqinn,0,67,89,2024-11-03T14:05:49.834Z,2024-11-03T14:24:31Z,5338450001,1,,5338449989,140,68.9,5338449985,56,Left,5338450043,236,,5338449999,213,5.89,5338449983,157,,5338450045,233,663,5338449997,212,2.2,6291bj0xqq1w2631bajrpeb4l,Mariona Caldentey,5338449993,141,87.8,5338450049,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743646929,663,74,2,77,41,axwnneoekq2f2yq6r1l704y96,1,36.8,12,2024-11-03T14:05:49.835Z,2024-11-03T14:05:52Z,5338449835,285,,5338449831,56,Back,5338450095,233,785,,,,,,,,,,,,,,,,1ry82n1adajgmjtce487u9q1g,G. Clinton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744030115,976,1,2,77,42,5rurqie3qt1qav9ir5mkqinn,0,64.7,73.5,2024-11-03T14:05:51.020Z,2024-11-03T19:44:53Z,5340545475,141,76.1,5340545479,213,0.13,5340545471,56,Center,5340545477,212,14.0,5340545473,140,77.9,5340545469,155,,,,,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743647057,664,1,2,77,44,axwnneoekq2f2yq6r1l704y96,0,25,27.1,2024-11-03T14:05:53.180Z,2024-11-03T14:05:54Z,5338450451,1,,5338450439,157,,5338450445,141,17.6,5338450443,140,43.4,5338450441,56,Back,5338450447,212,20.4,5338450449,213,5.96,,,,9t8eb24gwj56ucggp7x0n0ewa,M. Le Tissier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743647169,786,1,2,77,47,5rurqie3qt1qav9ir5mkqinn,1,57.5,87.8,2024-11-03T14:05:56.253Z,2024-11-03T14:26:16Z,5338451053,56,Left,5338451057,140,67.3,5338451065,213,5.79,5338451063,212,11.7,5338451061,141,79.7,5338451049,3,,,,,,,,e3fa1ou90dirp8yjjterhrs9h,S. Catley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743647233,787,1,2,77,50,5rurqie3qt1qav9ir5mkqinn,1,58.8,73.8,2024-11-03T14:05:59.293Z,2024-11-03T14:26:17Z,5338451341,56,Back,5338451349,141,63.4,5338451345,140,43.0,5338451353,213,3.54,5338451351,212,18.0,,,,,,,,,,6291bj0xqq1w2631bajrpeb4l,Mariona Caldentey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743647265,788,1,2,77,52,5rurqie3qt1qav9ir5mkqinn,1,43,63.4,2024-11-03T14:06:01.309Z,2024-11-03T14:06:03Z,5338451525,141,70.9,5338451519,56,Back,5338451529,212,8.2,5338451533,213,0.67,5338451523,140,49.1,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743647307,789,1,2,77,54,5rurqie3qt1qav9ir5mkqinn,1,48.9,70.9,2024-11-03T14:06:02.768Z,2024-11-03T14:06:04Z,5338451741,212,7.3,5338451743,213,6.00,5338451735,56,Center,5338451737,140,55.6,5338451739,141,67.9,,,,,,,,,,6291bj0xqq1w2631bajrpeb4l,Mariona Caldentey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743647325,790,1,2,77,55,5rurqie3qt1qav9ir5mkqinn,1,55.7,68.8,2024-11-03T14:06:03.949Z,2024-11-03T14:06:04Z,5338451817,141,73.2,5338451811,56,Center,5338451825,213,1.68,5338451815,140,55.4,5338451821,212,3.0,,,,,,,,,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743647341,791,1,2,77,56,5rurqie3qt1qav9ir5mkqinn,1,55.4,73.2,2024-11-03T14:06:04.397Z,2024-11-03T14:06:05Z,5338451911,212,5.2,5338451913,213,4.65,5338451905,56,Center,5338451909,141,65.5,5338451907,140,55.1,,,,,,,,,,6291bj0xqq1w2631bajrpeb4l,Mariona Caldentey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743647395,792,1,2,77,56,5rurqie3qt1qav9ir5mkqinn,1,55,65.5,2024-11-03T14:06:05.276Z,2024-11-03T14:06:07Z,5338452167,56,Center,5338452169,140,55.5,5338452173,212,5.9,5338452177,213,1.48,5338452171,141,74.2,,,,,,,,,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743647469,793,1,2,77,58,5rurqie3qt1qav9ir5mkqinn,1,55.5,74.2,2024-11-03T14:06:06.829Z,2024-11-03T14:06:09Z,5338452559,140,45.5,5338452565,213,2.18,5338452557,56,Back,5338452563,212,18.3,5338452561,141,96.3,,,,,,,,,,6291bj0xqq1w2631bajrpeb4l,Mariona Caldentey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743647513,794,1,2,78,1,5rurqie3qt1qav9ir5mkqinn,1,45.5,96.3,2024-11-03T14:06:09.421Z,2024-11-03T14:06:11Z,5338452799,140,55.1,5338452805,213,5.39,5338452797,56,Center,5338452803,212,16.1,5338452801,141,77.8,,,,,,,,,,e3fa1ou90dirp8yjjterhrs9h,S. Catley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743647571,795,1,2,78,2,5rurqie3qt1qav9ir5mkqinn,1,55.1,77.8,2024-11-03T14:06:11.037Z,2024-11-03T14:06:13Z,5338453109,141,97.2,5338453107,140,65.3,5338453105,56,Left,5338453113,213,0.89,5338453111,212,17.0,,,,,,,,,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743647649,796,1,2,78,5,5rurqie3qt1qav9ir5mkqinn,0,69.6,96.8,2024-11-03T14:06:13.645Z,2024-11-03T14:06:17Z,5338453559,212,24.7,5338453551,140,92.0,5338453553,141,85.9,5338453549,56,Left,5338453563,213,5.98,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743681785,812,8,2,78,6,axwnneoekq2f2yq6r1l704y96,1,10,6.1,2024-11-03T14:06:14.371Z,2024-11-03T19:45:51Z,5340550011,383,,5338635241,56,Back,,,,,,,,,,,,,,,,,,,13up673x1kzlwwi22awilagvd,J. Riviere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743682329,813,49,2,78,9,axwnneoekq2f2yq6r1l704y96,1,8.4,4.6,2024-11-03T14:06:17.371Z,2024-11-03T14:27:51Z,,,,,,,,,,,,,,,,,,,,,,,,,13up673x1kzlwwi22awilagvd,J. Riviere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743647677,797,83,2,78,9,5rurqie3qt1qav9ir5mkqinn,0,90.7,91.8,2024-11-03T14:06:17.693Z,2024-11-03T14:28:06Z,5338639713,399,13up673x1kzlwwi22awilagvd,,,,,,,,,,,,,,,,,,,,,,ddagc0khq0zh1ywynyci8nzrp,C. Foord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743647731,665,50,2,78,11,axwnneoekq2f2yq6r1l704y96,1,11.3,7.2,2024-11-03T14:06:19.691Z,2024-11-03T14:28:02Z,5338639499,56,Back,5338639639,233,798,5338639501,285,,,,,,,,,,,,,,,,,13up673x1kzlwwi22awilagvd,J. Riviere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743647927,798,7,2,78,11,5rurqie3qt1qav9ir5mkqinn,1,88.7,92.8,2024-11-03T14:06:19.692Z,2024-11-03T19:45:59Z,5340550453,383,,5338639587,233,665,5338454853,286,,5338454851,56,Left,,,,,,,,,,,,,ddagc0khq0zh1ywynyci8nzrp,C. Foord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743682961,957,49,2,78,12,5rurqie3qt1qav9ir5mkqinn,1,74,93.6,2024-11-03T14:06:20.371Z,2024-11-03T14:28:19Z,,,,,,,,,,,,,,,,,,,,,,,,,ddagc0khq0zh1ywynyci8nzrp,C. Foord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743647987,799,1,2,78,17,5rurqie3qt1qav9ir5mkqinn,1,87.3,91.2,2024-11-03T14:06:25.372Z,2024-11-03T14:06:27Z,5338455219,213,4.13,5338455213,141,85.4,5338455205,56,Left,5338455217,212,4.7,5338455211,140,84.8,,,,,,,,,,ddagc0khq0zh1ywynyci8nzrp,C. Foord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743648051,800,1,2,78,18,5rurqie3qt1qav9ir5mkqinn,1,84.8,85.4,2024-11-03T14:06:27.181Z,2024-11-03T14:06:28Z,5338455535,212,5.9,5338455529,56,Left,5338455533,141,94.1,5338455537,213,1.61,5338455531,140,84.6,,,,,,,,,,6291bj0xqq1w2631bajrpeb4l,Mariona Caldentey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743648065,801,1,2,78,20,5rurqie3qt1qav9ir5mkqinn,1,84.6,94.7,2024-11-03T14:06:28.749Z,2024-11-03T14:06:29Z,5338455605,141,90.3,5338455603,140,84.6,5338455601,56,Left,5338455607,212,3.0,5338455609,213,4.71,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743648079,802,1,2,78,20,5rurqie3qt1qav9ir5mkqinn,0,84.6,90.3,2024-11-03T14:06:29.325Z,2024-11-03T14:28:35Z,5338643295,233,666,5338643293,236,,5338455649,140,83.1,5338455647,56,Left,5338643299,286,,5338455651,141,89.1,5338455657,212,1.8,5338455663,213,3.62,6291bj0xqq1w2631bajrpeb4l,Mariona Caldentey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743648107,666,74,2,78,20,axwnneoekq2f2yq6r1l704y96,1,16.2,10.5,2024-11-03T14:06:29.326Z,2024-11-03T19:46:17Z,5338643285,285,,5338643319,233,802,5338643283,56,Back,,,,,,,,,,,,,,,,1ry82n1adajgmjtce487u9q1g,G. Clinton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743648175,670,5,2,78,22,axwnneoekq2f2yq6r1l704y96,0,14.1,-1.5,2024-11-03T14:06:31.263Z,2024-11-03T14:24:01Z,5338456085,347,,5338607931,233,803,5338456083,56,Back,,,,,,,,,,,,,,,,13up673x1kzlwwi22awilagvd,J. Riviere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743648137,803,5,2,78,22,5rurqie3qt1qav9ir5mkqinn,1,85.9,101.5,2024-11-03T14:06:31.263Z,2024-11-03T14:24:00Z,5338455939,347,,5338455935,56,Left,5338607893,233,670,,,,,,,,,,,,,,,,6291bj0xqq1w2631bajrpeb4l,Mariona Caldentey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743648653,804,1,2,78,38,5rurqie3qt1qav9ir5mkqinn,1,89.2,100,2024-11-03T14:06:46.381Z,2024-11-03T14:28:54Z,5338458433,140,94.5,5338458429,56,Left,5338458437,141,90.2,5338458427,107,,5338458447,213,5.32,5338458443,212,9.8,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743648675,805,1,2,78,39,5rurqie3qt1qav9ir5mkqinn,1,94.5,90.2,2024-11-03T14:06:47.693Z,2024-11-03T19:47:29Z,5338458519,213,2.33,5338458511,56,Left,5338458517,212,5.6,5338458513,140,90.8,5338458515,141,96.2,,,,,,,,,,ddagc0khq0zh1ywynyci8nzrp,C. Foord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743648683,806,3,2,78,40,5rurqie3qt1qav9ir5mkqinn,0,88.4,97,2024-11-03T14:06:48.605Z,2024-11-03T19:47:30Z,5340553807,464,,5338458555,56,Left,5338458559,286,,5338458761,233,671,,,,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743648701,671,7,2,78,40,axwnneoekq2f2yq6r1l704y96,0,11.6,3,2024-11-03T14:06:48.606Z,2024-11-03T19:47:32Z,5338458659,285,,5338458689,233,806,5338458657,56,Back,5340554661,385,,,,,,,,,,,,,,dzhvgrdkl4nuj8z4fd9to0ag9,Geyse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743648801,807,61,2,78,41,5rurqie3qt1qav9ir5mkqinn,1,88.4,95.3,2024-11-03T14:06:50.141Z,2024-11-03T19:47:33Z,5338459163,56,Left,,,,,,,,,,,,,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744032113,977,83,2,78,42,5rurqie3qt1qav9ir5mkqinn,1,86.5,96.5,2024-11-03T14:06:50.835Z,2024-11-03T19:47:35Z,5340556845,399,dzhvgrdkl4nuj8z4fd9to0ag9,,,,,,,,,,,,,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743648777,672,49,2,78,44,axwnneoekq2f2yq6r1l704y96,1,25.5,6.4,2024-11-03T14:06:53.243Z,2024-11-03T14:06:54Z,,,,,,,,,,,,,,,,,,,,,,,,,dzhvgrdkl4nuj8z4fd9to0ag9,Geyse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743648819,808,43,2,78,47,5rurqie3qt1qav9ir5mkqinn,1,0,0,2024-11-03T14:06:56.092Z,2024-11-03T14:07:08Z,5338460687,144,83,5338460441,399,dzhvgrdkl4nuj8z4fd9to0ag9,,,,,,,,,,,,,,,,,,,ddagc0khq0zh1ywynyci8nzrp,C. Foord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743648849,673,43,2,78,48,axwnneoekq2f2yq6r1l704y96,1,0,0,2024-11-03T14:06:56.419Z,2024-11-03T14:07:00Z,5338459367,141,6.5,5338459363,56,Back,5338459371,213,0.07,5338459369,212,12.6,5338459733,144,1,5338459365,140,46.1,,,,,,,dzhvgrdkl4nuj8z4fd9to0ag9,Geyse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743648947,674,4,2,78,53,axwnneoekq2f2yq6r1l704y96,1,29.6,3.6,2024-11-03T14:07:01.771Z,2024-11-03T14:07:06Z,5338460211,285,,5338460173,13,,5338460201,233,809,5338460177,56,Back,5338460179,152,,5338460175,295,,,,,,,,dzhvgrdkl4nuj8z4fd9to0ag9,Geyse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743648957,809,4,2,78,53,5rurqie3qt1qav9ir5mkqinn,0,70.4,96.4,2024-11-03T14:07:01.772Z,2024-11-03T14:29:25Z,5338460045,56,Left,5338460039,13,,5338460237,233,674,5338460049,152,,5338460059,286,,5338648893,295,,,,,,,,ddagc0khq0zh1ywynyci8nzrp,C. Foord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743649677,675,1,2,79,23,axwnneoekq2f2yq6r1l704y96,0,36.7,3.5,2024-11-03T14:07:32.236Z,2024-11-03T14:07:33Z,5338463831,140,77.4,5338463837,141,31.2,5338463823,152,,5338463845,212,46.7,5338463821,157,,5338463827,56,Center,5338463847,213,0.42,5338463997,189,,13up673x1kzlwwi22awilagvd,J. Riviere,5338463819,5,,5338463853,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743649737,810,1,2,79,25,5rurqie3qt1qav9ir5mkqinn,1,22.9,76.1,2024-11-03T14:07:33.853Z,2024-11-03T14:30:09Z,5338464183,212,8.4,5338464187,1,,5338464181,141,77.2,5338464185,213,0.09,5338464175,157,,5338464177,56,Back,5338464179,140,30.9,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743649809,811,1,2,79,26,5rurqie3qt1qav9ir5mkqinn,1,30.9,77.2,2024-11-03T14:07:35.197Z,2024-11-03T14:07:37Z,5338464535,140,47.8,5338464541,213,0.02,5338464539,212,17.7,5338464533,56,Back,5338464537,141,77.6,,,,,,,,,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743649817,812,49,2,79,28,5rurqie3qt1qav9ir5mkqinn,1,48,77.5,2024-11-03T14:07:37.134Z,2024-11-03T14:07:37Z,,,,,,,,,,,,,,,,,,,,,,,,,6291bj0xqq1w2631bajrpeb4l,Mariona Caldentey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743649983,813,1,2,79,34,5rurqie3qt1qav9ir5mkqinn,0,71.7,55.2,2024-11-03T14:07:42.750Z,2024-11-03T14:07:43Z,5338465479,213,5.86,5338465473,140,85.1,5338465477,212,15.5,5338465471,56,Center,5338465475,141,45.8,,,,,,,,,,6291bj0xqq1w2631bajrpeb4l,Mariona Caldentey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743650051,676,12,2,79,35,axwnneoekq2f2yq6r1l704y96,1,10.1,53.1,2024-11-03T14:07:44.250Z,2024-11-03T14:07:46Z,5338465861,213,0.11,5338465855,140,24.3,5338465857,141,55.5,5338465853,56,Back,5338465859,212,15.0,,,,,,,,,,bl6mkergo04815vpi73fgtwb9,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743650139,814,1,2,79,39,5rurqie3qt1qav9ir5mkqinn,1,73.6,31.9,2024-11-03T14:07:47.838Z,2024-11-03T14:07:50Z,5338466295,56,Right,5338466297,140,79.8,5338466301,212,10.2,5338466303,213,5.41,5338466299,141,20.4,,,,,,,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743650157,815,1,2,79,40,5rurqie3qt1qav9ir5mkqinn,1,79.8,20.4,2024-11-03T14:07:48.509Z,2024-11-03T14:30:37Z,5338466365,56,Center,5338466367,140,74.7,5338466371,212,6.5,5338466373,213,2.53,5338466369,141,25.9,,,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743650179,816,1,2,79,41,5rurqie3qt1qav9ir5mkqinn,0,73,27.4,2024-11-03T14:07:50.245Z,2024-11-03T14:30:52Z,5338466475,140,75.0,5338466481,213,5.62,5338466479,212,2.7,5338466473,56,Center,5338466477,141,25.0,,,,,,,,,,6291bj0xqq1w2631bajrpeb4l,Mariona Caldentey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743650147,677,8,2,79,42,axwnneoekq2f2yq6r1l704y96,1,24.9,75.1,2024-11-03T14:07:50.860Z,2024-11-03T19:49:20Z,5338466345,56,Back,5340565655,383,,,,,,,,,,,,,,,,,,,,ct4fyrkcvk3i01xiz1wpsyuw9,M. Malard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743650199,678,3,2,79,42,axwnneoekq2f2yq6r1l704y96,1,25,75.8,2024-11-03T14:07:51.291Z,2024-11-03T19:49:22Z,5338466597,56,Back,5340565849,464,,5338466839,233,817,5338466599,285,,,,,,,,,,,,,,ct4fyrkcvk3i01xiz1wpsyuw9,M. Malard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743650211,817,45,2,79,42,5rurqie3qt1qav9ir5mkqinn,0,75,24.2,2024-11-03T14:07:51.291Z,2024-11-03T14:25:56Z,5338466873,233,678,5338466633,286,,5338466631,56,Center,,,,,,,,,,,,,,,,6291bj0xqq1w2631bajrpeb4l,Mariona Caldentey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743650225,679,3,2,79,43,axwnneoekq2f2yq6r1l704y96,1,24.8,78.8,2024-11-03T14:07:52.251Z,2024-11-03T19:49:26Z,5338466963,233,818,5338466711,56,Back,5338466713,285,,5340566269,464,,,,,,,,,,,,,,ct4fyrkcvk3i01xiz1wpsyuw9,M. Malard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743650247,818,45,2,79,43,5rurqie3qt1qav9ir5mkqinn,0,75.2,21.2,2024-11-03T14:07:52.251Z,2024-11-03T14:25:57Z,5338466811,286,,5338466993,233,679,5338466809,56,Center,,,,,,,,,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743650241,680,49,2,79,44,axwnneoekq2f2yq6r1l704y96,1,27.1,82.4,2024-11-03T14:07:52.860Z,2024-11-03T14:07:53Z,,,,,,,,,,,,,,,,,,,,,,,,,ct4fyrkcvk3i01xiz1wpsyuw9,M. Malard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743650325,681,3,2,79,47,axwnneoekq2f2yq6r1l704y96,0,37,93.6,2024-11-03T14:07:55.579Z,2024-11-03T19:49:36Z,5338467429,233,819,5340566953,465,,5338467229,286,,5338467227,56,Back,,,,,,,,,,,,,ct4fyrkcvk3i01xiz1wpsyuw9,M. Malard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
