id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,keyPass,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/8/value,qualifier/9/value,assist,qualifier/12/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId
2733375731,30,61,1,3,10,5rurqie3qt1qav9ir5mkqinn,0,3.8,51.2,2024-10-12T12:48:28.407Z,2024-10-12T12:48:49Z,5282439069,56,Back,,,,,,,,,,,,,,,,,,,,,,bd1752qgxbodnsgdus42fc99l,L. Wubben-Moy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733375781,28,61,1,3,11,spi3g782q7m4evjxn1sv6cfa,1,89.9,40.1,2024-10-12T12:48:28.588Z,2024-10-12T12:50:14Z,5282439375,56,Center,,,,,,,,,,,,,,,,,,,,,,anghujtc4achyb9mflowgg9n9,M. Bright,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
2733469921,778,44,1,3,12,spi3g782q7m4evjxn1sv6cfa,1,90.2,42.7,2024-10-12T12:48:30.220Z,2024-10-12T16:09:12Z,5282937745,56,Center,5282937751,233,841,5282937749,286,,,,,,,,,,,,,,,,,anghujtc4achyb9mflowgg9n9,M. Bright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733469913,841,44,1,3,12,5rurqie3qt1qav9ir5mkqinn,0,9.8,57.3,2024-10-12T12:48:30.221Z,2024-10-12T16:09:14Z,5282937727,56,Back,5282937733,285,,5282937893,233,778,,,,,,,,,,,,,,,,ddagc0khq0zh1ywynyci8nzrp,C. Foord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733375867,29,16,1,3,13,spi3g782q7m4evjxn1sv6cfa,1,92.4,47.9,2024-10-12T12:48:30.796Z,2024-10-12T16:08:37Z,5282440599,103,27.8,5282439897,20,,5282440605,328,,5282439859,17,,5282440609,231,50.5,5282439905,375,03:12.874,5282440591,29,,5282440593,55,28,27oce8op8b7a6fmyp8utoz5gq,M. Ramírez,5282440607,230,5282440589,81,5282439861,56,Center,5282439895,25,,,5282936771,395,5282936773,396,51.4,5282439901,374,2024-10-12 13:48:30.310,5282440597,102,5282440603,108,,99.1,,,0.9,46.6,5282440601,215,,,,,,,
2733375889,31,1,1,4,12,5rurqie3qt1qav9ir5mkqinn,1,49.8,50.3,2024-10-12T12:49:30.176Z,2024-10-12T12:53:38Z,5282440035,56,Back,5282440043,213,3.14,5282440041,212,15.6,5282440045,279,G,5282445471,189,,5282440037,140,34.9,5282440039,141,50.3,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733375891,32,1,1,4,18,5rurqie3qt1qav9ir5mkqinn,0,36.3,43.8,2024-10-12T12:49:36.031Z,2024-10-12T12:53:54Z,5282440061,1,,5282445615,189,,5282440055,141,9.9,5282440057,212,34.9,5282440059,213,5.56,5282440053,140,61.3,5282440051,56,Right,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733377025,93,1,1,4,20,5rurqie3qt1qav9ir5mkqinn,1,88.2,12.5,2024-10-12T12:49:37.842Z,2024-10-12T16:09:23Z,5282446835,213,1.35,5282938275,224,,5282447441,154,,5282446833,212,33.7,5282446831,141,60.9,5282446827,56,Center,5282446825,155,,5282447439,210,13,n70i0c7uk1qxianxoiotqmeh,E. Fox,5282446829,140,5282446837,1,5282446823,2,,5282938277,20,1,,,,,,,,,,,,,,,95.2,,,,,,,,,,,,,
2733376711,76,13,1,4,21,5rurqie3qt1qav9ir5mkqinn,1,96.8,53,2024-10-12T12:49:39.256Z,2024-10-12T16:09:34Z,5282446971,22,,5282447457,214,,5282447287,153,,5282446975,56,Center,5282447447,154,,5282447445,29,,5282447463,230,98.9,5282447461,147,66.6,5qxvej7pcqqr989sba7k0jv85,A. Russo,5282447285,328,5282447455,103,5282447443,73,,5282938597,391,,,5282447465,231,5282447459,146,96.7,5282456315,16,,5282447449,55,5282447279,15,,,1.4,,50.7,93,5282447453,102,78.7,,,,,,
2733375901,33,1,1,4,22,5rurqie3qt1qav9ir5mkqinn,1,92.6,66.1,2024-10-12T12:49:39.502Z,2024-10-12T12:49:41Z,5282440131,56,Center,5282440133,140,95.2,5282440137,212,8.2,5282440139,213,5.05,5282440135,141,54.8,,,,,,,,,,ddagc0khq0zh1ywynyci8nzrp,C. Foord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733375903,34,61,1,4,23,5rurqie3qt1qav9ir5mkqinn,0,96.9,54.8,2024-10-12T12:49:41.296Z,2024-10-12T13:02:39Z,5282440143,56,Center,,,,,,,,,,,,,,,,,,,,,,5qxvej7pcqqr989sba7k0jv85,A. Russo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733375999,31,43,1,4,24,spi3g782q7m4evjxn1sv6cfa,1,0,0,2024-10-12T12:49:41.924Z,2024-10-12T13:02:55Z,5282448933,56,Back,5282457555,144,61,,,,,,,,,,,,,,,,,,,1dg7whnmk3nb1adw7n8a7nnbp,L. Bronze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733376003,32,12,1,4,25,spi3g782q7m4evjxn1sv6cfa,1,3.4,44,2024-10-12T12:49:43.100Z,2024-10-12T12:56:46Z,5282449207,56,Back,5282449209,140,25.2,5282449213,212,23.3,5282449215,213,6.11,5282449211,141,38.0,,,,,,,,,,4wxqckb43bkeobwanys62zvmd,K. Buchanan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733375913,35,61,1,4,27,5rurqie3qt1qav9ir5mkqinn,1,62,57.6,2024-10-12T12:49:44.997Z,2024-10-12T12:49:45Z,5282440185,56,Center,,,,,,,,,,,,,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733375919,36,1,1,4,28,5rurqie3qt1qav9ir5mkqinn,1,57.6,52.5,2024-10-12T12:49:46.095Z,2024-10-12T12:49:47Z,5282440205,140,51.1,5282440209,141,70.8,5282440211,212,14.2,5282440213,213,2.07,5282440203,56,Center,,,,,,,,,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733375933,37,1,1,4,30,5rurqie3qt1qav9ir5mkqinn,1,50.9,75.1,2024-10-12T12:49:47.647Z,2024-10-12T12:49:53Z,5282440341,140,56.7,5282440343,141,94.1,5282440347,213,1.13,5282440339,56,Left,5282440345,212,14.3,,,,,,,,,,bd1752qgxbodnsgdus42fc99l,L. Wubben-Moy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733375935,38,61,1,4,36,5rurqie3qt1qav9ir5mkqinn,0,56.5,95,2024-10-12T12:49:53.583Z,2024-10-12T12:49:53Z,5282440351,56,Left,,,,,,,,,,,,,,,,,,,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733375997,30,5,1,4,37,spi3g782q7m4evjxn1sv6cfa,1,46,-1.6,2024-10-12T12:49:54.446Z,2024-10-12T13:03:21Z,5282441429,56,Back,5282458495,347,,5282441437,233,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733375943,39,5,1,4,37,5rurqie3qt1qav9ir5mkqinn,0,54,101.6,2024-10-12T12:49:54.446Z,2024-10-12T13:03:21Z,5282458497,347,,5282440365,56,Left,5282441445,233,30,,,,,,,,,,,,,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733376007,33,1,1,4,50,spi3g782q7m4evjxn1sv6cfa,0,39.6,0,2024-10-12T12:50:08.261Z,2024-10-12T12:57:41Z,5282450451,140,58.0,5282450455,212,19.5,5282450453,141,2.5,5282450447,107,,5282450449,56,Right,5282450457,213,0.14,,,,,,,1dg7whnmk3nb1adw7n8a7nnbp,L. Bronze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733375989,40,1,1,4,53,5rurqie3qt1qav9ir5mkqinn,0,34.4,95.6,2024-10-12T12:50:11.054Z,2024-10-12T12:50:11Z,5282440691,140,46.5,5282440693,141,82.0,5282440695,212,15.7,5282440697,213,5.65,5282440687,3,,5282440689,56,Back,,,,,,,ddagc0khq0zh1ywynyci8nzrp,C. Foord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733376035,35,1,1,4,57,spi3g782q7m4evjxn1sv6cfa,1,46.8,34.3,2024-10-12T12:50:14.789Z,2024-10-12T12:50:18Z,5282440867,212,37.1,5282440869,213,1.11,5282440871,1,,5282440863,140,62.5,5282440861,56,Left,5282440865,141,83.2,5282440859,155,,,,,9n2d2dv38kp2exb7z3xh2ykiy,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733376047,36,1,1,5,0,spi3g782q7m4evjxn1sv6cfa,0,72.4,89,2024-10-12T12:50:18.212Z,2024-10-12T12:50:21Z,5282440953,213,5.82,5282440951,212,22.4,5282440949,141,74.2,5282440947,140,91.5,5282440943,56,Center,,,,,,,,,,dm9vc2mqtbb982sx6kkd992ax,S. Baltimore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733379669,157,49,1,5,2,spi3g782q7m4evjxn1sv6cfa,1,97.2,84.2,2024-10-12T12:50:19.879Z,2024-10-12T13:04:35Z,,,,,,,,,,,,,,,,,,,,,,,,,agdmqurwrf5k6izewj4voxcdl,S. Nüsken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733376071,41,1,1,5,7,5rurqie3qt1qav9ir5mkqinn,0,0.4,7.1,2024-10-12T12:50:24.848Z,2024-10-12T12:50:27Z,5282441081,212,41.4,5282441079,141,11.0,5282441077,140,39.7,5282441083,213,0.06,5282441073,157,,5282441085,1,,5282441075,56,Back,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733376073,37,61,1,5,11,spi3g782q7m4evjxn1sv6cfa,1,57.8,92,2024-10-12T12:50:28.764Z,2024-10-12T12:50:28Z,5282441089,56,Left,,,,,,,,,,,,,,,,,,,,,,anghujtc4achyb9mflowgg9n9,M. Bright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733376075,38,49,1,5,12,spi3g782q7m4evjxn1sv6cfa,1,48,83.8,2024-10-12T12:50:30.324Z,2024-10-12T12:50:30Z,,,,,,,,,,,,,,,,,,,,,,,,,9n2d2dv38kp2exb7z3xh2ykiy,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733376085,39,1,1,5,13,spi3g782q7m4evjxn1sv6cfa,1,48,83.8,2024-10-12T12:50:30.773Z,2024-10-12T12:50:34Z,5282441155,212,16.1,5282441157,213,4.21,5282441149,56,Back,5282441151,140,40.6,5282441153,141,63.0,,,,,,,,,,9n2d2dv38kp2exb7z3xh2ykiy,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733376093,40,1,1,5,16,spi3g782q7m4evjxn1sv6cfa,1,37.6,60.6,2024-10-12T12:50:34.341Z,2024-10-12T12:50:37Z,5282441197,213,4.90,5282441191,140,40.4,5282441193,141,37.9,5282441189,56,Back,5282441195,212,15.7,,,,,,,,,,4wxqckb43bkeobwanys62zvmd,K. Buchanan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733376097,41,1,1,5,19,spi3g782q7m4evjxn1sv6cfa,1,40.4,37.9,2024-10-12T12:50:37.093Z,2024-10-12T12:50:38Z,5282441223,213,2.27,5282441219,141,52.4,5282441217,140,32.5,5282441221,212,12.9,5282441215,56,Back,,,,,,,,,,1dg7whnmk3nb1adw7n8a7nnbp,L. Bronze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733376113,42,1,1,5,21,spi3g782q7m4evjxn1sv6cfa,1,33.9,56.4,2024-10-12T12:50:38.660Z,2024-10-12T12:50:43Z,5282441309,141,80.3,5282441307,140,36.6,5282441311,212,16.5,5282441313,213,1.40,5282441305,56,Back,,,,,,,,,,4wxqckb43bkeobwanys62zvmd,K. Buchanan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733376125,43,1,1,5,25,spi3g782q7m4evjxn1sv6cfa,0,38.2,86.2,2024-10-12T12:50:43.093Z,2024-10-12T12:50:45Z,5282441387,1,,5282441377,56,Left,5282441381,141,88.1,5282441379,140,71.4,5282441383,212,34.9,5282441375,155,,5282441385,213,0.04,,,,anghujtc4achyb9mflowgg9n9,M. Bright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733376131,42,1,1,5,28,5rurqie3qt1qav9ir5mkqinn,0,31.3,19.4,2024-10-12T12:50:45.918Z,2024-10-12T12:50:46Z,5282441417,3,,5282441425,212,12.4,5282441423,141,15.3,5282441419,56,Back,5282441421,140,42.8,5282441427,213,6.06,,,,,,,n70i0c7uk1qxianxoiotqmeh,E. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733376135,44,8,1,5,29,spi3g782q7m4evjxn1sv6cfa,1,70.8,87.2,2024-10-12T12:50:47.380Z,2024-10-12T16:10:31Z,5282940507,385,,5282441435,56,Left,,,,,,,,,,,,,,,,,,,dm9vc2mqtbb982sx6kkd992ax,S. Baltimore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733376143,43,1,1,5,30,5rurqie3qt1qav9ir5mkqinn,1,39.9,19.2,2024-10-12T12:50:47.887Z,2024-10-12T12:50:49Z,5282441489,141,29.2,5282441487,140,27.7,5282441491,212,14.5,5282441485,56,Back,5282441493,213,2.65,,,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733376145,44,49,1,5,32,5rurqie3qt1qav9ir5mkqinn,1,31.8,28.3,2024-10-12T12:50:49.438Z,2024-10-12T12:50:49Z,,,,,,,,,,,,,,,,,,,,,,,,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733376149,45,1,1,5,32,5rurqie3qt1qav9ir5mkqinn,1,31.8,28.3,2024-10-12T12:50:49.791Z,2024-10-12T12:50:51Z,5282441497,56,Back,5282441499,140,21.9,5282441503,212,10.4,5282441505,213,3.15,5282441501,141,28.2,,,,,,,,,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733376173,46,1,1,5,33,5rurqie3qt1qav9ir5mkqinn,1,22,30.3,2024-10-12T12:50:51.311Z,2024-10-12T12:50:54Z,5282441635,212,22.9,5282441629,56,Back,5282441633,141,64.0,5282441631,140,21.7,5282441637,213,1.58,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733376183,47,1,1,5,36,5rurqie3qt1qav9ir5mkqinn,1,22.8,65.1,2024-10-12T12:50:54.302Z,2024-10-12T12:50:57Z,5282441709,212,16.9,5282441707,141,64.9,5282441711,213,6.28,5282441703,56,Back,5282441705,140,38.9,,,,,,,,,,bd1752qgxbodnsgdus42fc99l,L. Wubben-Moy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733376193,48,1,1,5,40,5rurqie3qt1qav9ir5mkqinn,1,39.2,56.7,2024-10-12T12:50:57.455Z,2024-10-12T12:50:59Z,5282441775,212,18.1,5282441771,140,32.9,5282441773,141,31.9,5282441769,56,Back,5282441777,213,4.34,,,,,,,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733376217,49,1,1,5,42,5rurqie3qt1qav9ir5mkqinn,1,32.9,31.9,2024-10-12T12:50:59.567Z,2024-10-12T12:51:03Z,5282441909,140,33.0,5282441907,56,Back,5282441911,141,60.0,5282441915,213,1.57,5282441913,212,19.1,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733376237,50,1,1,5,45,5rurqie3qt1qav9ir5mkqinn,1,33.7,63.9,2024-10-12T12:51:02.927Z,2024-10-12T12:51:06Z,5282442007,56,Back,5282442009,140,42.0,5282442021,213,1.05,5282442017,212,17.5,5282442013,141,86.3,,,,,,,,,,bd1752qgxbodnsgdus42fc99l,L. Wubben-Moy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733376251,51,1,1,5,49,5rurqie3qt1qav9ir5mkqinn,1,54,95.5,2024-10-12T12:51:06.592Z,2024-10-12T16:10:49Z,5282442085,140,63.8,5282442091,213,0.14,5282442083,56,Left,5282442087,141,97.7,5282442089,212,10.4,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733376257,52,61,1,5,52,5rurqie3qt1qav9ir5mkqinn,0,67.7,92.9,2024-10-12T12:51:10.303Z,2024-10-12T13:05:53Z,5282442121,56,Left,,,,,,,,,,,,,,,,,,,,,,ddagc0khq0zh1ywynyci8nzrp,C. Foord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733376263,45,1,1,5,54,spi3g782q7m4evjxn1sv6cfa,1,24.9,4.9,2024-10-12T12:51:12.388Z,2024-10-12T13:06:08Z,5282442159,56,Back,5282464645,212,8.1,5282464647,213,0.00,5282464641,140,32.6,5282464643,141,4.9,,,,,,,,,,1dg7whnmk3nb1adw7n8a7nnbp,L. Bronze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733376283,46,61,1,5,55,spi3g782q7m4evjxn1sv6cfa,1,40.8,13.5,2024-10-12T12:51:13.180Z,2024-10-12T13:07:12Z,5282442247,56,Back,,,,,,,,,,,,,,,,,,,,,,2m6wew2746q1xsoio3703t8t1,J. Rytting Kaneryd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733376303,47,3,1,5,57,spi3g782q7m4evjxn1sv6cfa,1,45.1,16.2,2024-10-12T12:51:14.959Z,2024-10-12T16:11:01Z,5282442333,286,,5282442335,233,53,5282442331,56,Back,5282941495,464,,,,,,,,,,,,,,27oce8op8b7a6fmyp8utoz5gq,M. Ramírez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733376273,53,45,1,5,57,5rurqie3qt1qav9ir5mkqinn,0,54.9,83.8,2024-10-12T12:51:14.959Z,2024-10-12T12:58:05Z,5282442341,233,47,5282442209,285,,5282442207,56,Left,,,,,,,,,,,,,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733376293,54,83,1,5,58,5rurqie3qt1qav9ir5mkqinn,0,45.9,84.5,2024-10-12T12:51:16.119Z,2024-10-12T13:07:28Z,5282442339,399,27oce8op8b7a6fmyp8utoz5gq,,,,,,,,,,,,,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733380957,188,3,1,5,59,spi3g782q7m4evjxn1sv6cfa,1,53.6,6,2024-10-12T12:51:16.880Z,2024-10-12T16:11:07Z,5282468601,56,Right,5282468603,286,,5282941921,465,,5282468787,233,211,,,,,,,,,,,,,27oce8op8b7a6fmyp8utoz5gq,M. Ramírez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733381075,211,45,1,5,59,5rurqie3qt1qav9ir5mkqinn,0,46.4,94,2024-10-12T12:51:16.880Z,2024-10-12T13:40:05Z,5282468781,56,Back,5282468791,233,188,5282468783,285,,,,,,,,,,,,,,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733376305,48,49,1,6,0,spi3g782q7m4evjxn1sv6cfa,1,46.2,14.6,2024-10-12T12:51:18.200Z,2024-10-12T12:51:18Z,,,,,,,,,,,,,,,,,,,,,,,,,27oce8op8b7a6fmyp8utoz5gq,M. Ramírez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733376311,49,1,1,6,1,spi3g782q7m4evjxn1sv6cfa,0,59.3,20.3,2024-10-12T12:51:18.836Z,2024-10-12T12:51:19Z,5282442367,141,34.2,5282442369,212,15.0,5282442371,213,0.68,5282442363,56,Center,5282442365,140,70.4,,,,,,,,,,27oce8op8b7a6fmyp8utoz5gq,M. Ramírez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733376313,55,8,1,6,2,5rurqie3qt1qav9ir5mkqinn,1,39.4,69.4,2024-10-12T12:51:19.631Z,2024-10-12T16:11:14Z,5282942299,383,,5282442373,56,Back,,,,,,,,,,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733376317,56,49,1,6,2,5rurqie3qt1qav9ir5mkqinn,1,38.7,69.4,2024-10-12T12:51:20.159Z,2024-10-12T12:51:20Z,,,,,,,,,,,,,,,,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733376337,57,1,1,6,4,5rurqie3qt1qav9ir5mkqinn,1,45.6,75.7,2024-10-12T12:51:22.303Z,2024-10-12T12:51:27Z,5282442485,212,14.6,5282442487,213,0.48,5282442483,141,85.7,5282442481,140,57.9,5282442479,56,Left,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733376359,58,1,1,6,9,5rurqie3qt1qav9ir5mkqinn,1,73.3,74.1,2024-10-12T12:51:26.895Z,2024-10-12T12:51:29Z,5282442635,141,72.0,5282442633,140,77.1,5282442631,56,Center,5282442637,212,4.2,5282442639,213,5.94,,,,,,,,,,6291bj0xqq1w2631bajrpeb4l,Mariona Caldentey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733376363,59,50,1,6,12,5rurqie3qt1qav9ir5mkqinn,1,86,68.4,2024-10-12T12:51:29.759Z,2024-10-12T12:58:03Z,5282442717,233,50,5282442649,286,,5282442647,56,Center,,,,,,,,,,,,,,,,5qxvej7pcqqr989sba7k0jv85,A. Russo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733376375,50,7,1,6,12,spi3g782q7m4evjxn1sv6cfa,1,14,31.6,2024-10-12T12:51:29.760Z,2024-10-12T16:11:32Z,5282442711,233,59,5282942895,383,,5282442691,285,,5282469525,14,,5282442689,56,Back,,,,,,,,,,4wxqckb43bkeobwanys62zvmd,K. Buchanan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733376379,51,49,1,6,15,spi3g782q7m4evjxn1sv6cfa,1,4.5,16.5,2024-10-12T12:51:33.236Z,2024-10-12T12:51:33Z,,,,,,,,,,,,,,,,,,,,,,,,,4wxqckb43bkeobwanys62zvmd,K. Buchanan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733376409,52,1,1,6,18,spi3g782q7m4evjxn1sv6cfa,1,5,11.6,2024-10-12T12:51:36.276Z,2024-10-12T12:51:41Z,5282442851,141,4.7,5282442855,213,6.08,5282442853,212,22.7,5282442849,140,26.2,5282442847,56,Back,,,,,,,,,,4wxqckb43bkeobwanys62zvmd,K. Buchanan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733376413,53,61,1,6,19,spi3g782q7m4evjxn1sv6cfa,0,26.2,4.7,2024-10-12T12:51:36.653Z,2024-10-12T13:08:48Z,5282442871,56,Back,,,,,,,,,,,,,,,,,,,,,,2m6wew2746q1xsoio3703t8t1,J. Rytting Kaneryd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733376395,60,1,1,6,21,5rurqie3qt1qav9ir5mkqinn,0,72.5,94.8,2024-10-12T12:51:38.560Z,2024-10-12T13:09:45Z,5282442799,213,6.05,5282442797,212,15.6,5282442795,141,89.5,5282442793,140,87.0,5282442791,56,Left,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733381775,202,1,1,6,22,spi3g782q7m4evjxn1sv6cfa,0,12.7,10.9,2024-10-12T12:51:39.936Z,2024-10-12T13:10:18Z,5282473305,213,0.06,5282473295,157,,5282473301,141,12.9,5282473297,56,Back,5282473303,212,24.1,5282473299,140,35.6,5282473307,1,,,,,4wxqckb43bkeobwanys62zvmd,K. Buchanan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733376425,61,61,1,6,26,5rurqie3qt1qav9ir5mkqinn,0,59.6,84.8,2024-10-12T12:51:43.527Z,2024-10-12T13:10:24Z,5282442897,56,Left,,,,,,,,,,,,,,,,,,,,,,bd1752qgxbodnsgdus42fc99l,L. Wubben-Moy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733376487,63,83,1,6,26,5rurqie3qt1qav9ir5mkqinn,0,56.6,83,2024-10-12T12:51:43.936Z,2024-10-12T13:10:25Z,5282473649,399,27oce8op8b7a6fmyp8utoz5gq,,,,,,,,,,,,,,,,,,,,,,bd1752qgxbodnsgdus42fc99l,L. Wubben-Moy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733376431,54,4,1,6,27,spi3g782q7m4evjxn1sv6cfa,1,38.3,17.8,2024-10-12T12:51:45.327Z,2024-10-12T12:51:51Z,5282442959,233,62,5282442941,152,,5282442943,265,,5282442939,56,Back,5282442937,13,,5282442945,286,,,,,,,,27oce8op8b7a6fmyp8utoz5gq,M. Ramírez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
